LinuxTime	Length2	Length4	Tension2	Tension4	TargetLength2	TargetLength4	ErrLength2	ErrLength4	LengthTot	DayTime
1687333354.2849789	576.99	722.74	20.73	6.01	0.0	0.0	-1.34	-6.39	1299.73	09:42:34.27
1687333355.2890985	576.99	722.73	20.73	5.61	0.0	0.0	-1.34	-5.47	1299.72	09:42:35.27
1687333356.4681177	576.99	722.74	20.99	5.88	0.0	0.0	-1.34	-6.09	1299.73	09:42:36.45
1687333358.4749112	577.0	722.74	21.53	5.75	0.0	0.0	-1.34	-5.78	1299.74	09:42:38.46
1687333360.7580016	576.99	722.74	20.86	6.15	0.0	0.0	-1.34	-6.7	1299.73	09:42:40.74
1687333361.762816	576.99	722.76	21.13	6.68	0.0	0.0	-1.34	-7.93	1299.75	09:42:41.74
1687333362.970123	576.99	722.74	21.13	6.01	0.0	0.0	-1.34	-6.39	1299.73	09:42:42.95
1687333363.9818742	576.99	722.76	21.13	6.82	0.0	0.0	-1.34	-8.23	1299.75	09:42:43.97
1687333364.9870594	576.98	722.74	20.06	6.15	0.0	0.0	-0.59	-6.7	1299.72	09:42:44.97
1687333367.2089772	577.0	722.74	21.26	6.01	0.0	0.0	-1.34	-6.39	1299.74	09:42:47.19
1687333368.2146723	576.99	722.76	20.86	6.68	0.0	0.0	-1.34	-7.93	1299.75	09:42:48.19
1687333369.4207995	576.99	722.74	20.86	5.88	0.0	0.0	-1.34	-6.09	1299.73	09:42:49.40
1687333370.434181	576.99	722.74	20.99	5.75	0.0	0.0	-1.34	-5.78	1299.73	09:42:50.42
1687333371.4390624	577.0	722.76	21.39	6.82	0.0	0.0	-1.34	-8.23	1299.76	09:42:51.42
1687333373.6606433	576.99	722.74	20.86	5.88	0.0	0.0	-1.34	-6.09	1299.73	09:42:53.64
1687333374.6655161	576.99	722.76	20.73	6.82	0.0	0.0	-1.34	-8.23	1299.75	09:42:54.64
1687333375.8801007	576.99	722.74	20.99	5.88	0.0	0.0	-1.34	-6.09	1299.73	09:42:55.87
1687333376.8847518	576.99	722.75	20.86	6.42	0.0	0.0	-1.34	-7.31	1299.74	09:42:56.87
1687333379.0955563	576.99	722.76	20.73	6.68	0.0	0.0	-1.34	-7.93	1299.75	09:42:59.07
1687333380.1085367	576.99	722.74	20.99	6.01	0.0	0.0	-1.34	-6.39	1299.73	09:43:00.09
1687333381.1137204	577.0	722.74	21.53	5.88	0.0	0.0	-1.34	-6.09	1299.74	09:43:01.10
1687333382.3111956	576.99	722.74	20.32	5.88	0.0	0.0	-1.17	-6.09	1299.73	09:43:02.30
1687333383.3162644	576.99	722.74	20.46	5.88	0.0	0.0	-1.34	-6.09	1299.73	09:43:03.30
1687333384.3217356	576.98	722.74	20.19	6.15	0.0	0.0	-0.88	-6.7	1299.72	09:43:04.30
1687333385.5172098	576.99	722.74	20.86	5.88	0.0	0.0	-1.34	-6.09	1299.73	09:43:05.50
1687333386.5220609	576.99	722.76	20.73	6.82	0.0	0.0	-1.34	-8.23	1299.75	09:43:06.50
1687333387.527197	577.0	722.75	21.66	6.28	0.0	0.0	-1.34	-7.01	1299.75	09:43:07.51
1687333388.7415287	576.99	722.73	20.99	5.61	0.0	0.0	-1.34	-5.47	1299.72	09:43:08.73
1687333389.7466114	577.0	722.75	21.26	6.28	0.0	0.0	-1.34	-7.01	1299.75	09:43:09.73
1687333390.7518682	576.99	722.75	20.86	6.28	0.0	0.0	-1.34	-7.01	1299.74	09:43:10.73
1687333391.9667616	576.99	722.74	20.99	6.01	0.0	0.0	-1.34	-6.39	1299.73	09:43:11.95
1687333392.9721663	576.98	722.75	20.19	6.55	0.0	0.0	-0.88	-7.62	1299.73	09:43:12.96
1687333393.977505	576.99	722.74	20.32	6.01	0.0	0.0	-1.17	-6.39	1299.73	09:43:13.96
1687333395.192832	576.98	722.74	20.06	5.75	0.0	0.0	-0.59	-5.78	1299.72	09:43:15.18
1687333396.1966555	576.99	722.74	20.99	6.01	0.0	0.0	-1.34	-6.39	1299.73	09:43:16.18
1687333397.2013543	576.99	722.74	20.86	5.88	0.0	0.0	-1.34	-6.09	1299.73	09:43:17.18
1687333398.4079232	576.99	722.75	20.73	6.42	0.0	0.0	-1.34	-7.31	1299.74	09:43:18.38
1687333400.422194	577.0	722.76	21.26	6.82	0.0	0.0	-1.34	-8.23	1299.76	09:43:20.41
1687333402.6465945	576.99	722.74	20.99	6.15	0.0	0.0	-1.34	-6.7	1299.73	09:43:22.63
1687333403.6517227	576.98	722.74	19.92	6.15	0.0	0.0	-0.29	-6.7	1299.72	09:43:23.63
1687333405.8585289	577.0	722.74	21.26	6.15	0.0	0.0	-1.34	-6.7	1299.74	09:43:25.84
1687333406.8639638	576.99	722.73	20.46	5.61	0.0	0.0	-1.34	-5.47	1299.72	09:43:26.84
1687333408.074661	576.99	722.74	21.13	6.01	0.0	0.0	-1.34	-6.39	1299.73	09:43:28.06
1687333409.0795064	576.98	722.74	20.19	5.88	0.0	0.0	-0.88	-6.09	1299.72	09:43:29.06
1687333410.083596	576.98	722.74	20.19	6.01	0.0	0.0	-0.88	-6.39	1299.72	09:43:30.06
1687333411.2888541	576.99	722.76	20.59	6.82	0.0	0.0	-1.34	-8.23	1299.75	09:43:31.27
1687333412.2923875	576.99	722.73	20.99	5.61	0.0	0.0	-1.34	-5.47	1299.72	09:43:32.27
1687333413.3048663	576.99	722.76	20.46	6.82	0.0	0.0	-1.34	-8.23	1299.75	09:43:33.29
1687333415.5099323	576.99	722.74	20.86	6.01	0.0	0.0	-1.34	-6.39	1299.73	09:43:35.49
1687333416.5152514	576.99	722.74	20.59	6.01	0.0	0.0	-1.34	-6.39	1299.73	09:43:36.50
1687333417.740651	576.99	722.74	20.86	6.15	0.0	0.0	-1.34	-6.7	1299.73	09:43:37.72
1687333418.7443333	576.98	722.75	20.19	6.28	0.0	0.0	-0.88	-7.01	1299.73	09:43:38.72
1687333419.7564833	576.99	722.73	20.73	5.61	0.0	0.0	-1.34	-5.47	1299.72	09:43:39.74
1687333420.9637184	576.99	722.74	20.99	6.01	0.0	0.0	-1.34	-6.39	1299.73	09:43:40.94
1687333421.968871	577.0	722.75	21.39	6.28	0.0	0.0	-1.34	-7.01	1299.75	09:43:41.94
1687333422.980941	576.99	722.75	21.13	6.55	0.0	0.0	-1.34	-7.62	1299.74	09:43:42.97
1687333424.1814857	577.0	722.75	21.66	6.28	0.0	0.0	-1.34	-7.01	1299.75	09:43:44.17
1687333426.1897888	576.99	722.74	20.32	5.75	0.0	0.0	-1.17	-5.78	1299.73	09:43:46.17
1687333427.4069302	576.99	722.74	20.73	6.01	0.0	0.0	-1.34	-6.39	1299.73	09:43:47.39
1687333428.411883	576.99	722.75	21.13	6.28	0.0	0.0	-1.34	-7.01	1299.74	09:43:48.40
1687333429.4164245	576.99	722.75	20.59	6.28	0.0	0.0	-1.34	-7.01	1299.74	09:43:49.40
1687333432.6379733	576.98	722.75	20.06	6.28	0.0	0.0	-0.59	-7.01	1299.73	09:43:52.62
1687333433.8507447	576.99	722.75	20.73	6.28	0.0	0.0	-1.34	-7.01	1299.74	09:43:53.83
1687333434.8615239	576.99	722.75	20.99	6.28	0.0	0.0	-1.34	-7.01	1299.74	09:43:54.85
1687333435.8655696	576.99	722.74	20.73	5.75	0.0	0.0	-1.34	-5.78	1299.73	09:43:55.85
