LinuxTime	Length2	Length4	Tension2	Tension4	TargetLength2	TargetLength4	ErrLength2	ErrLength4	LengthTot	DayTime
1687794379.4744227	606.63	692.92	4.7	5.61	0.0	0.0	1.23	-8.17	1299.55	17:46:19.45
1687794380.4786181	606.63	692.92	4.7	5.21	0.0	0.0	1.23	-7.25	1299.55	17:46:20.46
1687794382.493809	606.62	692.92	4.43	5.48	0.0	0.0	1.81	-7.86	1299.54	17:46:22.48
1687794384.640657	606.61	692.92	3.77	5.21	0.0	0.0	3.27	-7.25	1299.53	17:46:24.62
1687794385.6458347	606.62	692.91	4.57	5.08	0.0	0.0	1.52	-6.94	1299.53	17:46:25.63
1687794386.9057667	606.63	692.91	4.83	5.08	0.0	0.0	0.94	-6.94	1299.54	17:46:26.89
1687794387.9114156	606.63	692.91	4.97	4.95	0.0	0.0	0.65	-6.63	1299.54	17:46:27.89
1687794388.9249015	606.63	692.93	4.7	6.01	0.0	0.0	1.23	-9.09	1299.56	17:46:28.91
1687794390.1276898	606.62	692.9	4.17	4.41	0.0	0.0	2.4	-5.41	1299.52	17:46:30.11
1687794391.1330032	606.63	692.91	4.97	4.95	0.0	0.0	0.65	-6.63	1299.54	17:46:31.11
1687794394.3734465	606.62	692.9	4.43	4.68	0.0	0.0	1.81	-6.02	1299.52	17:46:34.36
1687794395.3786206	606.63	692.91	4.7	5.08	0.0	0.0	1.23	-6.94	1299.54	17:46:35.36
1687794398.5909765	606.62	692.91	4.57	5.08	0.0	0.0	1.52	-6.94	1299.53	17:46:38.57
1687794399.8017445	606.63	692.92	4.7	5.48	0.0	0.0	1.23	-7.86	1299.55	17:46:39.79
1687794400.8058457	606.62	692.91	4.43	4.81	0.0	0.0	1.81	-6.33	1299.53	17:46:40.79
1687794404.0152862	606.63	692.9	4.97	4.41	0.0	0.0	0.65	-5.41	1299.53	17:46:44.00
1687794408.2399976	606.63	692.91	4.7	5.08	0.0	0.0	1.23	-6.94	1299.54	17:46:48.22
1687794410.447591	606.62	692.93	4.57	5.88	0.0	0.0	1.52	-8.78	1299.55	17:46:50.43
1687794411.4528253	606.63	692.91	4.7	4.95	0.0	0.0	1.23	-6.63	1299.54	17:46:51.43
1687794413.654626	606.63	692.91	4.97	5.08	0.0	0.0	0.65	-6.94	1299.54	17:46:53.63
1687794414.6669035	606.62	692.9	4.57	4.68	0.0	0.0	1.52	-6.02	1299.52	17:46:54.65
1687794415.868651	606.61	692.92	4.03	5.48	0.0	0.0	2.69	-7.86	1299.53	17:46:55.85
1687794416.8736029	606.61	692.93	4.03	5.88	0.0	0.0	2.69	-8.78	1299.54	17:46:56.86
1687794417.8786952	606.61	692.9	3.9	4.68	0.0	0.0	2.98	-6.02	1299.51	17:46:57.86
1687794419.093365	606.63	692.91	5.24	5.08	0.0	0.0	0.06	-6.94	1299.54	17:46:59.08
1687794420.098225	606.61	692.92	4.03	5.35	0.0	0.0	2.69	-7.55	1299.53	17:47:00.08
1687794421.1025512	606.63	692.9	5.24	4.41	0.0	0.0	0.06	-5.41	1299.53	17:47:01.08
1687794423.3209505	606.62	692.92	4.43	5.21	0.0	0.0	1.81	-7.25	1299.54	17:47:03.31
1687794426.5315318	606.63	692.92	4.7	5.35	0.0	0.0	1.23	-7.55	1299.55	17:47:06.51
1687794427.5365996	606.62	692.92	4.3	5.21	0.0	0.0	2.11	-7.25	1299.54	17:47:07.51
1687794428.7521656	606.63	692.93	5.24	5.88	0.0	0.0	0.06	-8.78	1299.56	17:47:08.74
1687794429.7570512	606.63	692.92	4.7	5.35	0.0	0.0	1.23	-7.55	1299.55	17:47:09.74
1687794430.7622433	606.62	692.92	4.57	5.35	0.0	0.0	1.52	-7.55	1299.54	17:47:10.74
1687794431.9739394	606.62	692.91	4.57	5.08	0.0	0.0	1.52	-6.94	1299.53	17:47:11.96
1687794433.9812493	606.63	692.9	4.7	4.41	0.0	0.0	1.23	-5.41	1299.53	17:47:13.96
1687794435.1799364	606.63	692.91	4.7	5.08	0.0	0.0	1.23	-6.94	1299.54	17:47:15.17
1687794436.1841853	606.63	692.91	4.7	4.95	0.0	0.0	1.23	-6.63	1299.54	17:47:16.17
1687794437.1889508	606.62	692.92	4.57	5.35	0.0	0.0	1.52	-7.55	1299.54	17:47:17.17
1687794438.3890219	606.63	692.92	4.7	5.48	0.0	0.0	1.23	-7.86	1299.55	17:47:18.37
1687794439.3939621	606.63	692.92	4.97	5.35	0.0	0.0	0.65	-7.55	1299.55	17:47:19.37
1687794440.398415	606.61	692.91	4.03	4.95	0.0	0.0	2.69	-6.63	1299.52	17:47:20.38
1687794441.613026	606.62	692.91	4.43	4.95	0.0	0.0	1.81	-6.63	1299.53	17:47:21.60
1687794442.6178608	606.62	692.9	4.17	4.41	0.0	0.0	2.4	-5.41	1299.52	17:47:22.60
1687794443.6229165	606.63	692.9	4.7	4.68	0.0	0.0	1.23	-6.02	1299.53	17:47:23.60
1687794444.827236	606.62	692.91	4.3	5.08	0.0	0.0	2.11	-6.94	1299.53	17:47:24.80
1687794445.8397222	606.62	692.92	4.57	5.61	0.0	0.0	1.52	-8.17	1299.54	17:47:25.82
1687794448.0406218	606.62	692.91	4.43	4.81	0.0	0.0	1.81	-6.33	1299.53	17:47:28.03
1687794449.0451143	606.63	692.91	4.97	5.08	0.0	0.0	0.65	-6.94	1299.54	17:47:29.03
1687794450.0500615	606.62	692.91	4.3	4.95	0.0	0.0	2.11	-6.63	1299.53	17:47:30.03
1687794452.2704792	606.61	692.91	3.77	5.08	0.0	0.0	3.27	-6.94	1299.52	17:47:32.25
1687794453.275778	606.63	692.91	4.7	5.08	0.0	0.0	1.23	-6.94	1299.54	17:47:33.26
1687794454.4744031	606.63	692.92	4.7	5.35	0.0	0.0	1.23	-7.55	1299.55	17:47:34.46
1687794455.4791598	606.61	692.91	4.03	5.08	0.0	0.0	2.69	-6.94	1299.52	17:47:35.46
1687794457.696923	606.61	692.91	4.03	5.08	0.0	0.0	2.69	-6.94	1299.52	17:47:37.68
1687794458.7007306	606.63	692.91	4.7	5.08	0.0	0.0	1.23	-6.94	1299.54	17:47:38.69
1687794459.7054172	606.63	692.91	4.7	4.95	0.0	0.0	1.23	-6.63	1299.54	17:47:39.69
1687794460.913773	606.62	692.92	4.57	5.48	0.0	0.0	1.52	-7.86	1299.54	17:47:40.89
1687794461.9254942	606.63	692.91	4.83	5.08	0.0	0.0	0.94	-6.94	1299.54	17:47:41.91
1687794462.9309797	606.62	692.92	4.57	5.48	0.0	0.0	1.52	-7.86	1299.54	17:47:42.91
1687794464.1481526	606.62	692.92	4.43	5.21	0.0	0.0	1.81	-7.25	1299.54	17:47:44.13
1687794465.152833	606.62	692.92	4.43	5.35	0.0	0.0	1.81	-7.55	1299.54	17:47:45.14
1687794466.1578884	606.62	692.93	4.57	5.75	0.0	0.0	1.52	-8.47	1299.55	17:47:46.14
1687794467.372919	606.62	692.93	4.17	5.88	0.0	0.0	2.4	-8.78	1299.55	17:47:47.36
1687794468.3776016	606.61	692.92	4.03	5.21	0.0	0.0	2.69	-7.25	1299.53	17:47:48.36
1687794469.3824048	606.62	692.91	4.57	4.81	0.0	0.0	1.52	-6.33	1299.53	17:47:49.36
1687794470.5987113	606.61	692.91	3.77	4.95	0.0	0.0	3.27	-6.63	1299.52	17:47:50.59
1687794471.6035733	606.62	692.93	4.43	6.01	0.0	0.0	1.81	-9.09	1299.55	17:47:51.59
1687794472.6086633	606.62	692.92	4.3	5.61	0.0	0.0	2.11	-8.17	1299.54	17:47:52.59
1687794473.8233886	606.63	692.91	5.24	5.08	0.0	0.0	0.06	-6.94	1299.54	17:47:53.81
1687794474.8259952	606.61	692.9	4.03	4.54	0.0	0.0	2.69	-5.71	1299.51	17:47:54.81
1687794475.8301418	606.62	692.91	4.57	5.08	0.0	0.0	1.52	-6.94	1299.53	17:47:55.81
1687794477.052204	606.62	692.9	4.3	4.54	0.0	0.0	2.11	-5.71	1299.52	17:47:57.04
1687794478.0570624	606.63	692.92	4.97	5.21	0.0	0.0	0.65	-7.25	1299.55	17:47:58.04
1687794479.0618913	606.63	692.91	4.83	5.08	0.0	0.0	0.94	-6.94	1299.54	17:47:59.04
1687794482.2847495	606.62	692.91	4.3	5.08	0.0	0.0	2.11	-6.94	1299.53	17:48:02.26
1687794484.5040653	606.62	692.93	4.43	5.88	0.0	0.0	1.81	-8.78	1299.55	17:48:04.49
1687794485.5092437	606.62	692.91	4.3	5.08	0.0	0.0	2.11	-6.94	1299.53	17:48:05.49
