LinuxTime	Length2	Length4	Tension2	Tension4	TargetLength2	TargetLength4	ErrLength2	ErrLength4	LengthTot	DayTime
1687535578.4692886	576.8	722.93	7.24	14.97	0.0	0.0	0.02	1.83	1299.73	17:52:58.45
1687535580.4761925	576.8	722.92	7.24	14.17	0.0	0.0	0.02	3.67	1299.7199999999998	17:53:00.45
1687535581.488761	576.8	722.94	6.97	15.1	0.0	0.0	0.61	1.52	1299.74	17:53:01.47
1687535583.6338766	576.8	722.93	6.84	14.97	0.0	0.0	0.9	1.83	1299.73	17:53:03.62
1687535584.6390448	576.79	722.93	6.57	14.7	0.0	0.0	1.48	2.44	1299.7199999999998	17:53:04.62
1687535585.9059312	576.8	722.93	6.84	14.57	0.0	0.0	0.9	2.75	1299.73	17:53:05.88
1687535586.917532	576.8	722.93	6.97	14.97	0.0	0.0	0.61	1.83	1299.73	17:53:06.90
1687535587.9231572	576.78	722.93	6.04	14.97	0.0	0.0	2.65	1.83	1299.71	17:53:07.90
1687535590.1423652	576.78	722.95	6.04	15.91	0.0	0.0	2.65	-0.32	1299.73	17:53:10.13
1687535591.1471465	576.79	722.93	6.3	14.97	0.0	0.0	2.07	1.83	1299.7199999999998	17:53:11.13
1687535592.3653674	576.79	722.93	6.44	14.97	0.0	0.0	1.78	1.83	1299.7199999999998	17:53:12.35
1687535593.3692584	576.8	722.92	6.84	14.17	0.0	0.0	0.9	3.67	1299.7199999999998	17:53:13.35
1687535594.3734686	576.79	722.94	6.17	15.1	0.0	0.0	2.36	1.52	1299.73	17:53:14.36
1687535595.5787678	576.8	722.94	6.97	15.51	0.0	0.0	0.61	0.6	1299.74	17:53:15.56
1687535596.5833802	576.79	722.93	6.7	14.84	0.0	0.0	1.19	2.14	1299.7199999999998	17:53:16.56
1687535597.5953531	576.79	722.93	6.3	14.57	0.0	0.0	2.07	2.75	1299.7199999999998	17:53:17.58
1687535599.8057058	576.79	722.94	6.7	15.51	0.0	0.0	1.19	0.6	1299.73	17:53:19.78
1687535600.8104577	576.8	722.93	6.97	14.84	0.0	0.0	0.61	2.14	1299.73	17:53:20.79
1687535603.0291932	576.79	722.93	6.57	14.97	0.0	0.0	1.48	1.83	1299.7199999999998	17:53:23.01
1687535604.034518	576.8	722.93	6.84	14.7	0.0	0.0	0.9	2.44	1299.73	17:53:24.01
1687535606.2523406	576.79	722.93	6.7	14.7	0.0	0.0	1.19	2.44	1299.7199999999998	17:53:26.24
1687535607.2545664	576.8	722.94	6.84	15.1	0.0	0.0	0.9	1.52	1299.74	17:53:27.24
1687535609.4581354	576.8	722.93	7.24	14.3	0.0	0.0	0.02	3.36	1299.73	17:53:29.44
1687535610.4626534	576.8	722.93	6.84	14.97	0.0	0.0	0.9	1.83	1299.73	17:53:30.44
1687535612.680416	576.8	722.94	6.84	15.64	0.0	0.0	0.9	0.3	1299.74	17:53:32.67
1687535613.6850975	576.79	722.93	6.3	14.7	0.0	0.0	2.07	2.44	1299.7199999999998	17:53:33.67
1687535614.8834705	576.79	722.93	6.44	14.44	0.0	0.0	1.78	3.06	1299.7199999999998	17:53:34.87
1687535615.8880625	576.78	722.93	5.9	14.84	0.0	0.0	2.94	2.14	1299.71	17:53:35.87
1687535616.89285	576.8	722.93	7.37	14.97	0.0	0.0	-0.27	1.83	1299.73	17:53:36.87
1687535618.1098115	576.8	722.93	6.84	14.84	0.0	0.0	0.9	2.14	1299.73	17:53:38.10
1687535620.1165366	576.8	722.93	7.24	14.97	0.0	0.0	0.02	1.83	1299.73	17:53:40.10
1687535621.3345275	576.8	722.93	6.84	14.97	0.0	0.0	0.9	1.83	1299.73	17:53:41.32
1687535622.3390799	576.79	722.94	6.7	15.1	0.0	0.0	1.19	1.52	1299.73	17:53:42.32
1687535623.343976	576.8	722.93	7.1	14.97	0.0	0.0	0.32	1.83	1299.73	17:53:43.32
1687535625.5663924	576.79	722.93	6.7	14.3	0.0	0.0	1.19	3.36	1299.7199999999998	17:53:45.55
1687535626.5719528	576.79	722.93	6.7	14.7	0.0	0.0	1.19	2.44	1299.7199999999998	17:53:46.55
1687535627.804232	576.78	722.93	5.9	14.7	0.0	0.0	2.94	2.44	1299.71	17:53:47.79
1687535629.8126366	576.79	722.93	6.44	14.84	0.0	0.0	1.78	2.14	1299.7199999999998	17:53:49.79
1687535632.0223346	576.8	722.94	6.84	15.24	0.0	0.0	0.9	1.22	1299.74	17:53:52.00
1687535633.033757	576.8	722.94	6.97	15.24	0.0	0.0	0.61	1.22	1299.74	17:53:53.02
1687535636.2300928	576.79	722.93	6.3	14.3	0.0	0.0	2.07	3.36	1299.7199999999998	17:53:56.21
1687535637.4402626	576.79	722.94	6.44	15.37	0.0	0.0	1.78	0.91	1299.73	17:53:57.43
