LinuxTime	Length2	Length4	Tension2	Tension4	TargetLength2	TargetLength4	ErrLength2	ErrLength4	LengthTot	DayTime
1687417191.6248977	556.44	743.0	6.04	16.71	0.0	0.0	0.84	0.11	1299.44	08:59:51.60
1687417193.6303632	556.44	742.99	5.64	16.44	0.0	0.0	1.72	0.73	1299.43	08:59:53.61
1687417194.6340055	556.44	743.0	6.04	16.98	0.0	0.0	0.84	-0.5	1299.44	08:59:54.61
1687417195.6450078	556.45	742.99	6.17	16.17	0.0	0.0	0.55	1.34	1299.44	08:59:55.63
1687417197.79096	556.45	742.98	6.7	15.77	0.0	0.0	-0.62	2.26	1299.43	08:59:57.77
1687417198.7960231	556.44	743.0	6.04	16.57	0.0	0.0	0.84	0.42	1299.44	08:59:58.78
1687417201.0755618	556.44	743.0	6.04	16.98	0.0	0.0	0.84	-0.5	1299.44	09:00:01.06
1687417202.0808344	556.45	742.99	6.17	16.31	0.0	0.0	0.55	1.03	1299.44	09:00:02.06
1687417204.298735	556.45	743.0	6.3	16.57	0.0	0.0	0.26	0.42	1299.45	09:00:04.28
1687417205.304027	556.44	743.0	6.04	16.71	0.0	0.0	0.84	0.11	1299.44	09:00:05.29
1687417207.5063632	556.44	743.0	5.9	16.71	0.0	0.0	1.13	0.11	1299.44	09:00:07.49
1687417208.5115743	556.44	742.99	5.64	15.91	0.0	0.0	1.72	1.95	1299.43	09:00:08.49
1687417210.7143974	556.43	743.0	5.37	16.57	0.0	0.0	2.3	0.42	1299.4299999999998	09:00:10.70
1687417211.7186716	556.43	743.0	5.37	16.57	0.0	0.0	2.3	0.42	1299.4299999999998	09:00:11.70
1687417212.9219844	556.44	742.99	6.04	15.91	0.0	0.0	0.84	1.95	1299.43	09:00:12.90
1687417213.9345694	556.45	743.0	6.3	16.71	0.0	0.0	0.26	0.11	1299.45	09:00:13.92
1687417214.939557	556.44	743.01	6.04	17.24	0.0	0.0	0.84	-1.11	1299.45	09:00:14.92
1687417217.1440842	556.45	742.99	6.7	16.44	0.0	0.0	-0.62	0.73	1299.44	09:00:17.13
1687417220.3471477	556.43	743.0	5.24	16.57	0.0	0.0	2.59	0.42	1299.4299999999998	09:00:20.33
1687417222.548885	556.45	742.99	6.7	15.91	0.0	0.0	-0.62	1.95	1299.44	09:00:22.53
1687417223.5535378	556.45	742.99	6.7	16.31	0.0	0.0	-0.62	1.03	1299.44	09:00:23.54
1687417224.558377	556.44	742.99	6.04	16.44	0.0	0.0	0.84	0.73	1299.43	09:00:24.54
1687417225.7559633	556.45	742.99	6.57	16.04	0.0	0.0	-0.32	1.65	1299.44	09:00:25.74
1687417226.7609546	556.44	743.0	5.64	16.57	0.0	0.0	1.72	0.42	1299.44	09:00:26.74
1687417227.7661903	556.44	743.0	5.9	16.57	0.0	0.0	1.13	0.42	1299.44	09:00:27.74
1687417228.9665704	556.44	743.0	6.04	16.57	0.0	0.0	0.84	0.42	1299.44	09:00:28.95
1687417229.9709263	556.45	743.0	6.57	16.57	0.0	0.0	-0.32	0.42	1299.45	09:00:29.95
1687417230.9746013	556.45	743.0	6.17	16.84	0.0	0.0	0.55	-0.19	1299.45	09:00:30.95
1687417233.1935859	556.44	743.0	5.5	16.57	0.0	0.0	2.01	0.42	1299.44	09:00:33.17
1687417235.409452	556.45	742.99	6.17	16.44	0.0	0.0	0.55	0.73	1299.44	09:00:35.40
1687417236.4140482	556.44	743.0	5.64	16.57	0.0	0.0	1.72	0.42	1299.44	09:00:36.40
1687417237.4182522	556.44	742.99	5.64	15.91	0.0	0.0	1.72	1.95	1299.43	09:00:37.40
1687417239.6253588	556.44	743.0	6.04	16.57	0.0	0.0	0.84	0.42	1299.44	09:00:39.60
1687417240.631498	556.45	742.99	6.3	16.44	0.0	0.0	0.26	0.73	1299.44	09:00:40.60
1687417241.8460228	556.44	743.01	5.9	17.51	0.0	0.0	1.13	-1.73	1299.45	09:00:41.83
1687417242.8507028	556.44	743.0	6.04	16.84	0.0	0.0	0.84	-0.19	1299.44	09:00:42.83
1687417243.8558147	556.43	742.99	5.37	16.44	0.0	0.0	2.3	0.73	1299.42	09:00:43.83
1687417246.070837	556.44	742.99	5.64	16.31	0.0	0.0	1.72	1.03	1299.43	09:00:46.05
1687417247.0758734	556.44	743.01	6.04	17.51	0.0	0.0	0.84	-1.73	1299.45	09:00:47.06
1687417249.275565	556.44	742.99	5.5	16.31	0.0	0.0	2.01	1.03	1299.43	09:00:49.26
1687417250.2807057	556.44	743.0	5.5	16.57	0.0	0.0	2.01	0.42	1299.44	09:00:50.26
1687417251.4875622	556.45	743.0	6.44	16.98	0.0	0.0	-0.03	-0.5	1299.45	09:00:51.46
1687417252.50011	556.43	743.0	5.24	16.57	0.0	0.0	2.59	0.42	1299.4299999999998	09:00:52.48
1687417254.710612	556.45	743.0	6.3	16.84	0.0	0.0	0.26	-0.19	1299.45	09:00:54.69
1687417255.7142622	556.44	743.0	6.04	16.57	0.0	0.0	0.84	0.42	1299.44	09:00:55.69
1687417256.725564	556.45	742.99	6.7	16.31	0.0	0.0	-0.62	1.03	1299.44	09:00:56.71
1687417258.930948	556.44	742.99	5.77	16.31	0.0	0.0	1.43	1.03	1299.43	09:00:58.92
1687417259.9355066	556.44	743.0	6.04	16.98	0.0	0.0	0.84	-0.5	1299.44	09:00:59.92
1687417261.1355941	556.43	743.0	5.1	16.57	0.0	0.0	2.89	0.42	1299.4299999999998	09:01:01.12
1687417262.1393237	556.44	743.0	6.04	16.57	0.0	0.0	0.84	0.42	1299.44	09:01:02.12
