LinuxTime	Length2	Length4	Tension2	Tension4	TargetLength2	TargetLength4	ErrLength2	ErrLength4	LengthTot	DayTime
1686300658.9871075	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:50:58.97
1686300659.9916325	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:50:59.97
1686300662.3493898	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:02.34
1686300664.5834837	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:04.56
1686300665.5871565	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:05.58
1686300666.5910747	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:06.58
1686300668.8259492	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:08.81
1686300669.8307219	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:09.81
1686300671.0604057	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:11.05
1686300672.0643308	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:12.05
1686300674.2957773	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:14.27
1686300675.2991743	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:15.28
1686300676.3040962	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:16.28
1686300677.5215585	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:17.50
1686300678.5264256	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:18.50
1686300679.5305922	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:19.52
1686300681.7590034	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:21.75
1686300682.7624393	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:22.75
1686300685.0022936	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:24.99
1686300686.0074291	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:26.00
1686300687.2334182	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:27.22
1686300688.2371566	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:28.22
1686300689.2411377	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:29.22
1686300690.4562562	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:30.44
1686300691.4597888	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:31.44
1686300693.6837573	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:33.67
1686300694.6873019	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:34.67
1686300695.690802	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:35.67
1686300696.9118142	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:36.89
1686300697.9153242	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:37.90
1686300698.9201913	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:38.90
1686300701.1539004	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:41.14
1686300702.1571376	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:42.14
1686300703.3934796	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:43.39
1686300705.3987696	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:45.39
1686300707.6387343	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:47.63
1686300708.642759	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:48.63
1686300710.8653393	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:50.86
1686300713.0906446	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:53.08
1686300714.094479	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:54.08
1686300715.0969195	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:55.08
1686300716.316326	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:56.31
1686300717.320171	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:57.31
1686300718.3240306	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:58.31
1686300719.549936	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:51:59.53
1686300720.5545866	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:00.53
1686300721.5606368	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:01.53
1686300722.789527	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:02.78
1686300723.7939079	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:03.78
1686300726.0225	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:06.00
1686300728.0270147	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:08.00
1686300730.274883	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:10.27
1686300731.2800498	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:11.27
1686300733.5298004	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:13.51
1686300734.5335214	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:14.52
1686300736.7890177	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:16.78
1686300739.0494165	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:19.04
1686300740.0527353	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:20.04
1686300742.3140118	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:22.31
1686300743.3171346	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:23.31
1686300744.3221688	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:24.31
1686300745.5612566	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:25.55
1686300746.5654247	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:26.56
1686300748.8238225	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:28.80
1686300749.8279448	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:29.82
1686300750.8322036	609.97	683.35	-1.17	-20.32	0.0	0.0	16.63	21.51	1293.3200000000002	10:52:30.82
1686300753.869776	605.0	695.01	6.04	16.04	0.0	0.0	-0.64	-2.76	1300.01	10:52:33.86
1686300754.8744516	605.0	695.0	5.77	14.97	0.0	0.0	-0.05	-0.31	1300.0	10:52:34.86
1686300755.8790298	604.99	695.0	5.37	15.24	0.0	0.0	0.82	-0.92	1299.99	10:52:35.86
1686300756.8840153	605.0	695.01	5.5	15.51	0.0	0.0	0.53	-1.53	1300.01	10:52:36.86
1686300757.8888035	605.0	695.0	5.5	15.37	0.0	0.0	0.53	-1.23	1300.0	10:52:37.86
1686300758.8991988	604.99	695.0	5.24	15.37	0.0	0.0	1.12	-1.23	1299.99	10:52:38.88
1686300759.902418	605.0	695.0	5.64	15.1	0.0	0.0	0.24	-0.61	1300.0	10:52:39.89
1686300760.9067864	605.0	695.0	5.64	15.24	0.0	0.0	0.24	-0.92	1300.0	10:52:40.89
1686300761.9101882	605.0	694.99	5.64	14.57	0.0	0.0	0.24	0.61	1299.99	10:52:41.89
1686300762.9141557	605.0	694.99	5.77	14.44	0.0	0.0	-0.05	0.92	1299.99	10:52:42.89
1686300763.9181561	604.99	694.99	5.37	14.57	0.0	0.0	0.82	0.61	1299.98	10:52:43.89
