Time	FlowIn	Tout	Hout	Tamb	Hamb	Hin	CryoL	Ta	Tb	Tc	Td	I1	I3
1686216300.0947518	-0.990	23.900	42.700	24.000	45.100	-7.716	0.000	22.339	22.391	22.507	22.712	0.080	0.090
1686216301.1047518	-0.810	23.900	42.700	24.000	45.100	-7.526	0.000	22.339	22.391	22.507	22.712	0.080	0.090
1686216302.094722	-0.440	23.900	42.700	24.000	45.100	-7.906	0.000	22.339	22.391	22.507	22.711	0.080	0.090
1686216303.1117015	-1.350	23.900	42.700	24.000	45.100	-7.906	0.000	22.340	22.392	22.507	22.712	0.080	0.090
1686216304.1182444	-1.540	23.900	42.700	24.000	45.100	-7.716	0.000	22.339	22.391	22.507	22.712	0.080	0.090
1686216305.1133864	-0.440	23.900	42.700	24.000	45.100	-7.526	0.000	22.339	22.391	22.508	22.712	0.080	0.090
1686216306.1133914	-0.990	23.900	42.700	24.000	45.100	-7.906	0.000	22.339	22.391	22.507	22.712	0.080	0.090
1686216307.1133597	-1.170	23.900	42.700	24.000	45.100	-7.526	0.000	22.339	22.391	22.507	22.712	0.080	0.090
1686216308.1233284	-0.990	23.900	42.700	24.000	45.200	-7.716	0.000	22.340	22.390	22.506	22.712	0.080	0.090
1686216309.1132984	-0.810	23.900	42.700	24.000	45.200	-7.716	0.000	22.339	22.390	22.507	22.711	0.080	0.090
1686216310.1132667	-0.620	23.900	42.700	24.000	45.100	-7.716	0.000	22.339	22.391	22.507	22.712	0.080	0.090
1686216311.1132355	-0.620	23.900	42.700	24.000	45.100	-7.906	0.000	22.339	22.391	22.506	22.712	0.080	0.090
1686216312.1232033	-0.620	23.900	42.600	24.000	45.100	-7.716	0.000	22.339	22.390	22.507	22.712	0.080	0.090
1686216313.113173	-0.810	23.900	42.600	24.000	45.100	-8.096	0.000	22.339	22.391	22.507	22.712	0.080	0.090
1686216314.1231418	-1.170	23.900	42.700	24.000	45.200	-7.716	0.000	22.340	22.391	22.507	22.713	0.080	0.090
1686216315.113111	-0.990	23.900	42.700	24.000	45.200	-7.716	0.000	22.339	22.391	22.506	22.713	0.080	0.090
1686216316.1130798	-0.990	23.900	42.700	24.000	45.200	-7.716	0.000	22.338	22.391	22.507	22.713	0.080	0.090
1686216317.1130486	-0.810	23.900	42.700	24.000	45.200	-7.906	0.000	22.339	22.391	22.507	22.712	0.080	0.090
1686216318.1130173	-0.990	23.900	42.700	24.000	45.200	-7.526	0.000	22.339	22.391	22.507	22.712	0.080	0.090
1686216319.1129856	-0.990	23.900	42.700	24.000	45.200	-8.096	0.000	22.339	22.391	22.507	22.712	0.080	0.090
1686216320.112955	-1.540	23.900	42.700	24.000	45.200	-7.906	0.000	22.339	22.391	22.507	22.713	0.080	0.090
1686216321.1129248	-0.810	23.900	42.700	24.000	45.200	-8.096	0.000	22.339	22.392	22.507	22.713	0.080	0.090
1686216322.1128926	-0.990	23.900	42.700	24.000	45.200	-7.906	0.000	22.339	22.391	22.508	22.712	0.080	0.090
1686216323.1128623	-0.620	23.900	42.700	24.000	45.200	-7.716	0.000	22.339	22.391	22.507	22.712	0.080	0.090
1686216324.1128314	-0.990	23.900	42.700	24.000	45.200	-7.716	0.000	22.339	22.392	22.507	22.712	0.080	0.090
1686216325.1227994	-0.810	23.900	42.700	24.000	45.200	-7.906	0.000	22.340	22.392	22.508	22.713	0.080	0.090
1686216326.1227674	-0.620	23.900	42.700	24.000	45.200	-8.096	0.000	22.340	22.391	22.508	22.713	0.080	0.090
1686216327.1127384	-0.990	23.900	42.700	24.000	45.200	-7.716	0.000	22.340	22.392	22.507	22.713	0.080	0.090
1686216328.1227043	-0.990	23.900	42.700	24.000	45.200	-7.906	0.000	22.339	22.391	22.507	22.713	0.080	0.090
1686216329.1126747	-0.990	23.900	42.700	24.000	45.200	-7.716	0.000	22.339	22.391	22.508	22.713	0.080	0.090
1686216330.122614	-1.170	23.900	42.700	24.000	45.200	-7.906	0.000	22.340	22.391	22.507	22.713	0.080	0.090
1686216331.1226113	-1.350	23.900	42.700	24.000	45.200	-8.096	0.000	22.340	22.391	22.507	22.713	0.080	0.090
1686216332.1125813	-1.350	23.900	42.700	24.000	45.300	-8.096	0.000	22.340	22.391	22.507	22.714	0.080	0.090
1686216333.12255	-1.170	23.900	42.700	24.000	45.300	-7.906	0.000	22.339	22.392	22.507	22.714	0.080	0.090
1686216334.1125197	-1.350	23.900	42.700	24.000	45.200	-7.906	0.000	22.339	22.392	22.507	22.713	0.080	0.090
1686216335.122486	-0.810	23.900	42.700	24.000	45.200	-8.096	0.000	22.339	22.392	22.507	22.713	0.080	0.090
1686216336.1124582	-0.070	23.900	42.700	24.000	45.200	-7.906	0.000	22.339	22.392	22.508	22.713	0.080	0.090
1686216337.1124258	-0.990	23.900	42.700	24.000	45.200	-7.906	0.000	22.339	22.391	22.508	22.713	0.080	0.090
1686216338.1123948	-0.990	23.900	42.700	24.000	45.300	-7.716	0.000	22.339	22.392	22.507	22.712	0.080	0.090
1686216339.1223629	-1.170	23.900	42.700	24.000	45.300	-7.716	0.000	22.339	22.392	22.508	22.713	0.080	0.090
1686216340.1123345	-1.540	23.900	42.700	24.000	45.300	-7.716	0.000	22.339	22.393	22.508	22.714	0.080	0.090
1686216341.112301	-0.620	23.900	42.700	24.000	45.300	-7.716	0.000	22.338	22.393	22.509	22.713	0.080	0.090
1686216342.1122699	-0.990	23.900	42.700	24.000	45.200	-7.336	0.000	22.339	22.392	22.508	22.714	0.080	0.090
1686216343.112239	-0.810	23.900	42.700	24.000	45.200	-7.906	0.000	22.339	22.392	22.509	22.714	0.080	0.090
1686216344.1122074	-0.990	23.900	42.700	24.000	45.200	-7.526	0.000	22.338	22.391	22.508	22.714	0.080	0.090
1686216345.1221764	-0.810	23.900	42.700	24.000	45.200	-7.526	0.000	22.339	22.393	22.508	22.714	0.080	0.090
1686216346.1221454	-0.620	23.900	42.700	24.000	45.200	-7.906	0.000	22.339	22.393	22.508	22.712	0.080	0.090
1686216347.1120813	-0.810	23.900	42.700	24.000	45.200	-7.906	0.000	22.338	22.393	22.508	22.713	0.080	0.090
1686216348.1120837	-0.260	23.900	42.700	24.000	45.200	-7.716	0.000	22.338	22.392	22.508	22.713	0.080	0.090
1686216349.1120522	-0.440	23.900	42.700	24.000	45.200	-7.906	0.000	22.338	22.392	22.508	22.713	0.080	0.090
1686216350.1220164	-1.350	23.900	42.700	24.000	45.200	-7.906	0.000	22.339	22.392	22.509	22.714	0.080	0.090
1686216351.1119893	-0.990	23.900	42.700	24.000	45.200	-7.716	0.000	22.339	22.392	22.508	22.714	0.080	0.090
1686216352.1119592	-1.170	23.900	42.700	24.000	45.200	-7.906	0.000	22.339	22.393	22.508	22.714	0.080	0.090
1686216353.1219273	-1.170	23.900	42.700	24.000	45.200	-7.906	0.000	22.338	22.392	22.508	22.713	0.080	0.090
1686216354.111897	-0.810	23.900	42.700	24.000	45.200	-7.906	0.000	22.338	22.391	22.509	22.713	0.080	0.090
1686216355.111865	-1.540	23.900	42.700	24.000	45.200	-7.906	0.000	22.339	22.392	22.508	22.714	0.080	0.090
1686216356.1118348	-0.810	23.900	42.700	24.000	45.200	-7.906	0.000	22.339	22.393	22.509	22.714	0.080	0.090
1686216357.111806	-0.990	23.900	42.700	24.000	45.200	-7.906	0.000	22.338	22.393	22.509	22.713	0.080	0.090
1686216358.111771	-0.990	24.000	42.700	24.000	45.200	-8.096	0.000	22.338	22.393	22.508	22.713	0.080	0.090
1686216359.1217399	-0.810	24.000	42.700	24.000	45.200	-7.906	0.000	22.338	22.393	22.509	22.713	0.080	0.090
1686216360.1116753	-0.440	23.900	42.700	24.000	45.200	-8.096	0.000	22.337	22.393	22.509	22.714	0.080	0.090
1686216361.1116776	-0.620	23.900	42.700	24.000	45.200	-8.096	0.000	22.338	22.392	22.509	22.714	0.080	0.090
1686216362.1116471	-0.620	23.900	42.700	24.000	45.100	-7.906	0.000	22.338	22.392	22.508	22.714	0.080	0.090
1686216363.1116152	-1.350	23.900	42.700	24.000	45.100	-7.906	0.000	22.339	22.393	22.508	22.714	0.080	0.090
1686216364.1115856	-0.990	23.900	42.700	24.000	45.200	-7.906	0.000	22.338	22.393	22.509	22.713	0.080	0.090
1686216365.1115243	-1.350	23.900	42.700	24.000	45.200	-7.716	0.000	22.339	22.392	22.509	22.714	0.080	0.090
1686216366.1115222	-1.350	23.900	42.700	24.000	45.100	-7.906	0.000	22.338	22.392	22.509	22.714	0.080	0.090
1686216367.1214912	-0.810	23.900	42.700	24.000	45.100	-7.906	0.000	22.338	22.392	22.509	22.714	0.080	0.090
1686216368.1114335	-0.990	23.900	42.700	24.000	45.100	-8.096	0.000	22.339	22.393	22.509	22.714	0.080	0.090
1686216369.1114292	-0.990	23.900	42.700	24.000	45.100	-8.096	0.000	22.338	22.393	22.509	22.713	0.080	0.090
1686216370.1113987	-0.620	23.900	42.700	24.000	45.100	-7.716	0.000	22.338	22.392	22.509	22.714	0.080	0.090
1686216371.11133	-0.810	23.900	42.700	24.000	45.100	-8.096	0.000	22.338	22.393	22.509	22.714	0.080	0.090
1686216372.1113384	-0.990	23.900	42.700	24.000	45.100	-7.906	0.000	22.338	22.393	22.509	22.714	0.080	0.090
1686216373.111305	-1.170	23.900	42.700	24.000	45.100	-7.906	0.000	22.339	22.392	22.509	22.714	0.080	0.090
1686216374.1112745	-0.990	24.000	42.700	24.100	45.100	-7.906	0.000	22.339	22.392	22.509	22.714	0.080	0.090
1686216375.1112428	-0.620	24.000	42.700	24.100	45.100	-7.526	0.000	22.339	22.392	22.509	22.714	0.080	0.090
1686216376.1112106	-0.810	23.900	42.700	24.000	45.100	-7.906	0.000	22.338	22.393	22.509	22.713	0.080	0.090
1686216377.1111803	-0.620	23.900	42.700	24.000	45.100	-7.906	0.000	22.338	22.393	22.509	22.714	0.080	0.090
1686216378.1111145	-0.620	23.900	42.700	24.000	45.100	-7.906	0.000	22.339	22.392	22.509	22.714	0.080	0.090
1686216379.1111183	-1.170	23.900	42.700	24.000	45.100	-8.096	0.000	22.338	22.393	22.508	22.714	0.080	0.090
1686216380.1210864	-0.620	23.900	42.700	24.000	45.100	-7.906	0.000	22.339	22.392	22.509	22.714	0.080	0.090
1686216381.1110568	-0.810	23.900	42.700	24.000	45.100	-8.096	0.000	22.339	22.392	22.509	22.714	0.080	0.090
1686216382.1110246	-0.440	23.900	42.700	24.000	45.100	-7.906	0.000	22.339	22.392	22.509	22.714	0.080	0.090
1686216383.1109939	-0.990	23.900	42.700	24.000	45.100	-7.906	0.000	22.338	22.393	22.510	22.713	0.080	0.090
1686216384.110962	-0.990	24.000	42.700	24.000	45.100	-7.906	0.000	22.338	22.392	22.509	22.714	0.080	0.090
1686216385.1109316	-0.620	24.000	42.700	24.000	45.100	-7.906	0.000	22.339	22.393	22.509	22.714	0.080	0.090
1686216386.1109009	-0.810	23.900	42.700	24.000	45.100	-7.716	0.000	22.339	22.393	22.510	22.714	0.080	0.090
1686216387.1108701	-0.990	23.900	42.700	24.000	45.100	-7.906	0.000	22.338	22.393	22.509	22.714	0.080	0.090
1686216388.110838	-0.990	23.900	42.700	24.000	45.100	-7.716	0.000	22.338	22.392	22.509	22.714	0.080	0.090
1686216389.1108067	-0.990	23.900	42.700	24.000	45.100	-8.096	0.000	22.338	22.392	22.509	22.715	0.080	0.090
1686216390.110776	-0.990	23.900	42.700	24.000	45.100	-7.716	0.000	22.338	22.393	22.509	22.714	0.080	0.090
1686216391.1107447	-1.350	23.900	42.700	24.000	45.100	-7.906	0.000	22.338	22.393	22.509	22.714	0.080	0.090
1686216392.1207128	-0.810	23.900	42.700	24.000	45.100	-7.906	0.000	22.338	22.392	22.510	22.715	0.080	0.090
1686216393.110682	-0.990	23.900	42.700	24.000	45.100	-8.096	0.000	22.339	22.392	22.510	22.714	0.080	0.090
1686216394.1106513	-0.620	23.900	42.700	24.100	45.100	-8.096	0.000	22.338	22.392	22.509	22.714	0.080	0.090
1686216395.1106205	-0.810	23.900	42.700	24.100	45.100	-7.716	0.000	22.339	22.392	22.509	22.715	0.080	0.090
1686216396.1105893	-0.620	23.900	42.700	24.000	45.100	-7.906	0.000	22.337	22.393	22.509	22.715	0.080	0.090
1686216397.1105576	-0.810	23.900	42.700	24.000	45.100	-8.096	0.000	22.339	22.393	22.509	22.715	0.080	0.090
1686216398.1105273	-0.810	23.900	42.700	24.000	45.100	-8.096	0.000	22.338	22.393	22.510	22.715	0.080	0.090
1686216399.1104963	-1.540	23.900	42.700	24.000	45.100	-8.096	0.000	22.338	22.393	22.511	22.715	0.080	0.090
1686216400.1104379	-1.350	23.900	42.700	24.000	45.100	-8.287	0.000	22.338	22.393	22.509	22.714	0.080	0.090
1686216401.1104095	-0.620	23.900	42.700	24.000	45.100	-8.096	0.000	22.339	22.392	22.509	22.714	0.080	0.090
1686216402.110402	-0.810	23.900	42.700	24.000	45.100	-7.526	0.000	22.338	22.393	22.510	22.715	0.080	0.090
1686216403.1103704	-0.070	23.900	42.700	24.000	45.100	-7.906	0.000	22.338	22.393	22.509	22.715	0.080	0.090
1686216404.1103404	-0.440	23.900	42.700	24.000	45.100	-7.716	0.000	22.338	22.393	22.509	22.715	0.080	0.090
1686216405.120307	-1.170	23.900	42.700	24.000	45.100	-7.906	0.000	22.337	22.392	22.509	22.715	0.080	0.090
1686216406.110277	-0.620	24.000	42.700	24.000	45.100	-7.906	0.000	22.339	22.393	22.509	22.715	0.080	0.090
1686216407.1103804	-0.990	24.000	42.700	24.000	45.100	-8.096	0.000	22.338	22.392	22.509	22.715	0.080	0.090
1686216408.1103487	-0.810	23.900	42.700	24.000	45.100	-8.096	0.000	22.338	22.393	22.510	22.714	0.080	0.090
1686216409.1203136	-1.170	23.900	42.700	24.000	45.100	-8.287	0.000	22.338	22.393	22.509	22.715	0.080	0.090
1686216410.110285	-1.170	23.900	42.700	24.000	45.100	-7.906	0.000	22.338	22.393	22.510	22.715	0.080	0.090
1686216411.1102545	-1.350	23.900	42.700	24.000	45.100	-7.906	0.000	22.338	22.393	22.510	22.715	0.080	0.090
1686216412.1102238	-1.170	24.000	42.700	24.100	45.100	-7.716	0.000	22.338	22.393	22.509	22.714	0.080	0.090
1686216413.1101928	-0.990	24.000	42.700	24.100	45.100	-8.287	0.000	22.339	22.393	22.510	22.714	0.080	0.090
1686216414.110162	-0.990	24.000	42.700	24.000	45.100	-8.096	0.000	22.338	22.392	22.509	22.714	0.080	0.090
1686216415.1101303	-1.170	24.000	42.700	24.000	45.100	-7.906	0.000	22.338	22.393	22.509	22.715	0.080	0.090
1686216416.110098	-0.990	24.000	42.700	24.000	45.100	-7.906	0.000	22.337	22.393	22.509	22.714	0.080	0.090
1686216417.1100686	-0.810	24.000	42.700	24.000	45.100	-8.096	0.000	22.338	22.393	22.510	22.714	0.080	0.090
1686216418.1100378	-0.990	24.000	42.700	24.000	45.100	-7.716	0.000	22.338	22.393	22.510	22.714	0.080	0.090
1686216419.1100054	-0.620	24.000	42.700	24.000	45.100	-8.287	0.000	22.338	22.393	22.509	22.714	0.080	0.090
1686216420.1099403	-0.810	23.900	42.700	24.100	45.100	-8.096	0.000	22.337	22.392	22.510	22.715	0.080	0.090
1686216421.1099434	-1.170	23.900	42.700	24.100	45.100	-7.906	0.000	22.339	22.393	22.510	22.715	0.080	0.090
1686216422.1199114	-0.810	24.000	42.700	24.000	45.100	-8.096	0.000	22.337	22.393	22.510	22.714	0.080	0.090
1686216423.1098435	-1.350	24.000	42.700	24.000	45.100	-8.096	0.000	22.337	22.393	22.510	22.715	0.080	0.090
1686216424.1098168	-1.170	24.000	42.700	24.000	45.100	-7.906	0.000	22.337	22.393	22.510	22.716	0.080	0.090
1686216425.1197846	-1.170	24.000	42.700	24.000	45.100	-8.096	0.000	22.338	22.393	22.510	22.715	0.080	0.090
1686216426.1197526	-1.170	24.000	42.700	24.000	45.100	-7.906	0.000	22.338	22.393	22.509	22.715	0.080	0.090
1686216427.129719	-0.810	24.000	42.700	24.000	45.100	-8.096	0.000	22.338	22.392	22.510	22.715	0.080	0.090
1686216428.1296911	-1.350	24.000	42.700	24.000	45.100	-7.906	0.000	22.337	22.394	22.509	22.715	0.080	0.090
1686216429.1296563	-1.170	24.000	42.700	24.000	45.100	-8.287	0.000	22.337	22.393	22.510	22.714	0.080	0.090
1686216430.1296299	-0.810	23.900	42.700	24.000	45.100	-8.287	0.000	22.337	22.393	22.510	22.715	0.080	0.090
1686216431.1295936	0.110	23.900	42.700	24.000	45.100	-8.096	0.000	22.337	22.393	22.510	22.714	0.080	0.090
1686216432.1295664	-1.170	23.900	42.700	24.000	45.100	-7.906	0.000	22.337	22.393	22.510	22.715	0.080	0.090
1686216433.139532	-0.440	23.900	42.700	24.000	45.100	-8.096	0.000	22.337	22.393	22.510	22.715	0.080	0.090
1686216434.1395051	-0.990	23.900	42.700	24.000	45.100	-8.096	0.000	22.338	22.393	22.509	22.715	0.080	0.090
1686216435.1294742	-0.620	23.900	42.700	24.000	45.100	-8.096	0.000	22.338	22.392	22.510	22.714	0.080	0.090
1686216436.1294432	-1.170	23.900	42.700	24.000	45.100	-8.096	0.000	22.338	22.392	22.510	22.715	0.080	0.090
1686216437.129408	-1.170	23.900	42.700	24.000	45.100	-7.906	0.000	22.338	22.392	22.509	22.714	0.080	0.090
1686216438.1293888	-1.170	23.900	42.700	24.000	45.100	-7.906	0.000	22.338	22.393	22.509	22.715	0.080	0.090
1686216439.129383	-0.990	23.900	42.700	24.000	45.100	-7.906	0.000	22.337	22.392	22.510	22.715	0.080	0.090
1686216440.139351	-0.990	23.900	42.700	24.000	45.100	-8.096	0.000	22.338	22.393	22.509	22.715	0.080	0.090
1686216441.1293204	-1.170	23.900	42.700	24.000	45.100	-8.096	0.000	22.338	22.393	22.510	22.714	0.080	0.090
1686216442.1292884	-0.810	24.000	42.700	24.000	45.100	-8.096	0.000	22.337	22.393	22.510	22.715	0.080	0.090
1686216443.1392572	-1.170	24.000	42.700	24.000	45.100	-8.096	0.000	22.337	22.392	22.510	22.714	0.080	0.090
1686216444.1292267	-0.990	24.000	42.700	24.000	45.100	-7.906	0.000	22.337	22.392	22.510	22.714	0.080	0.090
1686216445.1291964	-0.990	24.000	42.700	24.000	45.100	-7.906	0.000	22.337	22.392	22.510	22.715	0.080	0.090
1686216446.1291656	-1.170	24.000	42.700	24.100	45.100	-8.096	0.000	22.337	22.393	22.510	22.715	0.080	0.090
1686216447.139133	-1.170	24.000	42.700	24.100	45.100	-8.096	0.000	22.338	22.393	22.510	22.715	0.080	0.090
1686216448.1291025	-0.260	24.000	42.700	24.100	45.100	-7.906	0.000	22.337	22.392	22.509	22.715	0.080	0.090
1686216449.1290717	-0.440	24.000	42.700	24.100	45.100	-8.096	0.000	22.338	22.393	22.511	22.714	0.080	0.090
1686216450.1290417	-0.990	24.000	42.700	24.000	45.100	-7.906	0.000	22.337	22.393	22.510	22.715	0.080	0.090
1686216451.1290092	-0.810	24.000	42.700	24.000	45.100	-8.096	0.000	22.337	22.393	22.510	22.715	0.080	0.090
1686216452.1289783	-0.620	24.000	42.700	24.000	45.100	-8.096	0.000	22.338	22.392	22.511	22.715	0.080	0.090
1686216453.1389463	-0.620	24.000	42.700	24.000	45.100	-8.287	0.000	22.336	22.392	22.510	22.715	0.080	0.090
1686216454.128916	-0.810	24.000	42.700	24.000	45.100	-8.096	0.000	22.337	22.392	22.510	22.715	0.080	0.090
1686216455.1288843	-1.170	24.000	42.700	24.000	45.100	-7.906	0.000	22.337	22.393	22.510	22.715	0.080	0.090
1686216456.1388533	-1.170	24.000	42.700	24.100	45.100	-8.096	0.000	22.337	22.392	22.510	22.715	0.080	0.090
1686216457.1288228	-0.620	24.000	42.700	24.100	45.100	-7.906	0.000	22.337	22.393	22.510	22.715	0.080	0.090
1686216458.1287906	-0.990	24.000	42.700	24.000	45.100	-7.906	0.000	22.338	22.393	22.511	22.715	0.080	0.090
1686216459.1287372	-0.990	24.000	42.700	24.000	45.100	-8.096	0.000	22.337	22.392	22.510	22.715	0.080	0.090
1686216460.1387281	-1.170	24.000	42.700	24.000	45.200	-8.096	0.000	22.337	22.393	22.511	22.716	0.080	0.090
1686216461.128697	-0.440	24.000	42.700	24.000	45.200	-7.906	0.000	22.337	22.393	22.509	22.715	0.080	0.090
1686216462.128667	-1.350	24.000	42.700	24.100	45.100	-8.287	0.000	22.337	22.392	22.510	22.716	0.080	0.090
1686216463.1386156	-0.810	24.000	42.700	24.100	45.100	-8.096	0.000	22.337	22.393	22.510	22.716	0.080	0.090
1686216464.128604	-0.810	24.000	42.700	24.000	45.100	-7.906	0.000	22.337	22.393	22.511	22.716	0.080	0.090
1686216465.1285722	-0.990	24.000	42.700	24.000	45.100	-8.287	0.000	22.337	22.393	22.510	22.716	0.080	0.090
1686216466.1285417	-0.810	24.000	42.600	24.000	45.100	-7.906	0.000	22.337	22.393	22.510	22.715	0.080	0.090
