LinuxTime	Length2	Length4	Tension2	Tension4	TargetLength2	TargetLength4	ErrLength2	ErrLength4	LengthTot	DayTime
1688644493.1260786	452.44	847.01	19.92	6.55	0.0	0.0	0.62	-0.19	1299.45	13:54:53.11
1688644495.1314344	452.45	847.02	20.73	6.82	0.0	0.0	-0.42	-0.8	1299.47	13:54:55.11
1688644497.138335	452.45	847.01	20.59	6.55	0.0	0.0	-0.42	-0.19	1299.46	13:54:57.12
1688644498.2824116	452.44	847.01	19.66	6.55	0.0	0.0	1.21	-0.19	1299.45	13:54:58.26
1688644499.2864907	452.44	847.02	20.32	6.82	0.0	0.0	-0.25	-0.8	1299.46	13:54:59.26
1688644500.2978823	452.45	847.01	20.86	6.28	0.0	0.0	-0.42	0.43	1299.46	13:55:00.28
1688644501.5603905	452.45	846.99	20.73	5.75	0.0	0.0	-0.42	1.65	1299.44	13:55:01.54
1688644502.5645046	452.44	847.03	19.92	7.22	0.0	0.0	0.62	-1.72	1299.47	13:55:02.55
1688644503.5681493	452.45	847.02	20.59	6.68	0.0	0.0	-0.42	-0.49	1299.47	13:55:03.55
1688644504.7832732	452.45	847.01	20.59	6.55	0.0	0.0	-0.42	-0.19	1299.46	13:55:04.77
1688644505.7882977	452.45	847.01	20.59	6.55	0.0	0.0	-0.42	-0.19	1299.46	13:55:05.77
1688644506.7933846	452.45	847.01	21.26	6.28	0.0	0.0	-0.42	0.43	1299.46	13:55:06.77
1688644509.0135741	452.45	847.01	20.59	6.42	0.0	0.0	-0.42	0.12	1299.46	13:55:09.00
1688644510.0184362	452.44	846.99	19.79	5.61	0.0	0.0	0.91	1.96	1299.43	13:55:10.00
1688644511.2144585	452.45	847.0	20.73	6.01	0.0	0.0	-0.42	1.04	1299.45	13:55:11.20
1688644512.2193053	452.45	847.02	20.73	6.68	0.0	0.0	-0.42	-0.49	1299.47	13:55:12.20
1688644513.2244225	452.45	847.03	20.46	7.22	0.0	0.0	-0.42	-1.72	1299.48	13:55:13.20
1688644515.4243083	452.45	847.0	20.73	6.15	0.0	0.0	-0.42	0.73	1299.45	13:55:15.41
1688644516.4299023	452.44	847.01	19.92	6.42	0.0	0.0	0.62	0.12	1299.45	13:55:16.41
1688644517.6320364	452.45	847.02	20.59	6.82	0.0	0.0	-0.42	-0.8	1299.47	13:55:17.61
1688644519.6402643	452.45	847.0	20.46	6.01	0.0	0.0	-0.42	1.04	1299.45	13:55:19.61
1688644521.8408399	452.45	847.02	20.86	6.95	0.0	0.0	-0.42	-1.11	1299.47	13:55:21.82
