LinuxTime	Length2	Length4	Tension2	Tension4	TargetLength2	TargetLength4	ErrLength2	ErrLength4	LengthTot	DayTime
1686755310.6278455	603.83	696.05	5.24	5.48	0.0	0.0	0.88	-9.45	1299.88	17:08:30.61
1686755311.6312156	603.82	696.05	4.43	5.48	0.0	0.0	2.63	-9.45	1299.87	17:08:31.61
1686755312.633816	603.83	696.05	5.1	5.21	0.0	0.0	1.17	-8.84	1299.88	17:08:32.61
1686755313.6442575	603.82	696.05	4.43	5.35	0.0	0.0	2.63	-9.14	1299.87	17:08:33.63
1686755315.808094	603.83	696.05	5.24	5.35	0.0	0.0	0.88	-9.14	1299.88	17:08:35.79
1686755316.8126268	603.83	696.05	4.97	5.35	0.0	0.0	1.46	-9.14	1299.88	17:08:36.80
1686755318.0709083	603.83	696.04	5.1	4.95	0.0	0.0	1.17	-8.22	1299.87	17:08:38.06
1686755319.075256	603.82	696.05	4.7	5.21	0.0	0.0	2.04	-8.84	1299.87	17:08:39.06
1686755320.0800912	603.84	696.04	5.77	5.08	0.0	0.0	-0.29	-8.53	1299.88	17:08:40.06
1686755322.2994015	603.82	696.05	4.57	5.21	0.0	0.0	2.33	-8.84	1299.87	17:08:42.28
1686755323.3032482	603.83	696.05	5.24	5.35	0.0	0.0	0.88	-9.14	1299.88	17:08:43.29
1686755325.5299618	603.82	696.04	4.43	5.08	0.0	0.0	2.63	-8.53	1299.8600000000001	17:08:45.51
1686755328.7330382	603.82	696.05	4.43	5.35	0.0	0.0	2.63	-9.14	1299.87	17:08:48.71
1686755329.7360797	603.83	696.03	4.83	4.68	0.0	0.0	1.75	-7.61	1299.8600000000001	17:08:49.72
1686755330.9399667	603.82	696.05	4.43	5.35	0.0	0.0	2.63	-9.14	1299.87	17:08:50.92
1686755331.9437442	603.83	696.05	5.24	5.48	0.0	0.0	0.88	-9.45	1299.88	17:08:51.92
1686755332.954929	603.83	696.05	5.24	5.35	0.0	0.0	0.88	-9.14	1299.88	17:08:52.94
1686755334.1559432	603.84	696.05	5.37	5.48	0.0	0.0	0.58	-9.45	1299.8899999999999	17:08:54.14
1686755338.3695145	603.83	696.05	5.24	5.61	0.0	0.0	0.88	-9.76	1299.88	17:08:58.35
1686755339.374187	603.82	696.05	4.43	5.48	0.0	0.0	2.63	-9.45	1299.87	17:08:59.35
1686755340.5862873	603.83	696.07	4.97	6.42	0.0	0.0	1.46	-11.6	1299.9	17:09:00.57
1686755341.5900912	603.83	696.05	5.1	5.21	0.0	0.0	1.17	-8.84	1299.88	17:09:01.57
1686755342.59536	603.83	696.04	4.97	4.95	0.0	0.0	1.46	-8.22	1299.87	17:09:02.58
1686755343.792198	603.84	696.05	5.77	5.35	0.0	0.0	-0.29	-9.14	1299.8899999999999	17:09:03.78
1686755345.7990694	603.82	696.04	4.7	5.08	0.0	0.0	2.04	-8.53	1299.8600000000001	17:09:05.78
1686755348.0083387	603.83	696.05	5.1	5.35	0.0	0.0	1.17	-9.14	1299.88	17:09:07.98
1686755349.02106	603.82	696.05	4.43	5.35	0.0	0.0	2.63	-9.14	1299.87	17:09:09.01
1686755351.2462103	603.84	696.05	5.77	5.61	0.0	0.0	-0.29	-9.76	1299.8899999999999	17:09:11.23
1686755352.2488985	603.83	696.06	5.1	6.15	0.0	0.0	1.17	-10.98	1299.8899999999999	17:09:12.23
1686755354.4583142	603.83	696.04	4.97	5.08	0.0	0.0	1.46	-8.53	1299.87	17:09:14.44
1686755355.4626324	603.82	696.05	4.57	5.21	0.0	0.0	2.33	-8.84	1299.87	17:09:15.44
1686755356.6742785	603.84	696.05	5.5	5.35	0.0	0.0	0.29	-9.14	1299.8899999999999	17:09:16.66
1686755357.6788347	603.83	696.05	5.1	5.21	0.0	0.0	1.17	-8.84	1299.88	17:09:17.66
1686755358.6826754	603.81	696.05	4.17	5.35	0.0	0.0	3.21	-9.14	1299.86	17:09:18.66
1686755360.9023576	603.83	696.05	5.1	5.35	0.0	0.0	1.17	-9.14	1299.88	17:09:20.89
1686755361.9060237	603.84	696.05	5.64	5.61	0.0	0.0	-0.0	-9.76	1299.8899999999999	17:09:21.89
1686755364.114354	603.83	696.05	5.24	5.35	0.0	0.0	0.88	-9.14	1299.88	17:09:24.09
1686755365.1173549	603.83	696.06	4.97	5.75	0.0	0.0	1.46	-10.06	1299.8899999999999	17:09:25.09
1686755366.3182592	603.84	696.04	5.5	5.08	0.0	0.0	0.29	-8.53	1299.88	17:09:26.29
1686755367.328983	603.83	696.04	4.97	5.08	0.0	0.0	1.46	-8.53	1299.87	17:09:27.32
1686755368.3319583	603.83	696.05	5.1	5.48	0.0	0.0	1.17	-9.45	1299.88	17:09:28.32
1686755369.5324802	603.83	696.05	5.1	5.21	0.0	0.0	1.17	-8.84	1299.88	17:09:29.52
1686755370.5364058	603.83	696.05	4.83	5.35	0.0	0.0	1.75	-9.14	1299.88	17:09:30.52
1686755373.7610233	603.84	696.05	5.37	5.48	0.0	0.0	0.58	-9.45	1299.8899999999999	17:09:33.75
1686755374.764999	603.83	696.05	5.1	5.48	0.0	0.0	1.17	-9.45	1299.88	17:09:34.75
1686755375.967654	603.83	696.05	4.83	5.21	0.0	0.0	1.75	-8.84	1299.88	17:09:35.95
1686755376.9716866	603.83	696.05	5.1	5.21	0.0	0.0	1.17	-8.84	1299.88	17:09:36.95
1686755377.9752724	603.83	696.06	4.97	5.75	0.0	0.0	1.46	-10.06	1299.8899999999999	17:09:37.95
1686755380.1891048	603.82	696.05	4.7	5.48	0.0	0.0	2.04	-9.45	1299.87	17:09:40.18
1686755381.19435	603.83	696.06	4.97	5.75	0.0	0.0	1.46	-10.06	1299.8899999999999	17:09:41.18
1686755382.3932288	603.81	696.05	4.17	5.21	0.0	0.0	3.21	-8.84	1299.86	17:09:42.38
1686755383.3970118	603.82	696.05	4.3	5.35	0.0	0.0	2.92	-9.14	1299.87	17:09:43.38
1686755385.6092994	603.83	696.05	4.97	5.48	0.0	0.0	1.46	-9.45	1299.88	17:09:45.58
1686755386.6202521	603.83	696.05	4.97	5.48	0.0	0.0	1.46	-9.45	1299.88	17:09:46.61
1686755389.8299575	603.84	696.07	5.64	6.28	0.0	0.0	-0.0	-11.29	1299.91	17:09:49.81
