LinuxTime	Length2	Length4	Tension2	Tension4	TargetLength2	TargetLength4	ErrLength2	ErrLength4	LengthTot	DayTime
1686400129.5775707	578.07	719.89	17.79	5.75	0.0	0.0	0.15	-2.27	1297.96	14:28:49.56
1686400130.581572	578.08	719.91	18.86	6.55	0.0	0.0	-2.19	-4.11	1297.99	14:28:50.56
1686400132.76366	578.07	719.91	18.32	6.55	0.0	0.0	-1.02	-4.11	1297.98	14:28:52.75
1686400133.7688625	578.06	719.9	17.52	6.01	0.0	0.0	0.73	-2.88	1297.96	14:28:53.75
1686400136.0549686	578.06	719.88	17.52	5.35	0.0	0.0	0.73	-1.35	1297.94	14:28:56.03
1686400137.0590544	578.07	719.89	18.19	5.48	0.0	0.0	-0.73	-1.65	1297.96	14:28:57.04
1686400138.278562	578.07	719.89	18.32	5.88	0.0	0.0	-1.02	-2.57	1297.96	14:28:58.26
1686400139.2835047	578.07	719.91	18.19	6.68	0.0	0.0	-0.73	-4.41	1297.98	14:28:59.26
1686400140.2955294	578.08	719.9	18.59	6.28	0.0	0.0	-1.61	-3.49	1297.98	14:29:00.28
1686400143.5248384	578.07	719.92	17.79	7.08	0.0	0.0	0.15	-5.33	1297.99	14:29:03.51
1686400144.722539	578.08	719.89	18.86	5.75	0.0	0.0	-2.19	-2.27	1297.97	14:29:04.71
1686400145.7270963	578.07	719.9	18.19	6.15	0.0	0.0	-0.73	-3.19	1297.97	14:29:05.71
1686400146.7317908	578.08	719.89	18.99	5.61	0.0	0.0	-2.48	-1.96	1297.97	14:29:06.71
1686400147.934036	578.08	719.9	18.86	6.15	0.0	0.0	-2.19	-3.19	1297.98	14:29:07.91
1686400148.9391084	578.07	719.9	17.79	6.15	0.0	0.0	0.15	-3.19	1297.97	14:29:08.92
1686400149.9507573	578.06	719.89	17.39	5.61	0.0	0.0	1.02	-1.96	1297.9499999999998	14:29:09.94
1686400151.152589	578.08	719.91	18.59	6.82	0.0	0.0	-1.61	-4.72	1297.99	14:29:11.14
1686400152.157057	578.07	719.9	17.79	6.01	0.0	0.0	0.15	-2.88	1297.97	14:29:12.14
1686400153.1622334	578.07	719.89	18.19	5.48	0.0	0.0	-0.73	-1.65	1297.96	14:29:13.14
1686400154.377971	578.07	719.91	18.05	6.55	0.0	0.0	-0.44	-4.11	1297.98	14:29:14.36
1686400155.381697	578.07	719.9	18.32	6.01	0.0	0.0	-1.02	-2.88	1297.97	14:29:15.37
1686400156.3863816	578.07	719.9	18.19	6.15	0.0	0.0	-0.73	-3.19	1297.97	14:29:16.37
1686400157.5831773	578.07	719.91	18.19	6.68	0.0	0.0	-0.73	-4.41	1297.98	14:29:17.57
1686400158.5870712	578.07	719.89	18.19	5.88	0.0	0.0	-0.73	-2.57	1297.96	14:29:18.57
1686400159.5912962	578.07	719.89	18.32	5.88	0.0	0.0	-1.02	-2.57	1297.96	14:29:19.57
1686400162.800583	578.08	719.91	18.72	6.68	0.0	0.0	-1.9	-4.41	1297.99	14:29:22.78
1686400165.0049403	578.07	719.91	17.79	6.55	0.0	0.0	0.15	-4.11	1297.98	14:29:24.98
1686400168.231129	578.07	719.89	18.19	5.88	0.0	0.0	-0.73	-2.57	1297.96	14:29:28.21
1686400169.24344	578.07	719.9	18.19	6.15	0.0	0.0	-0.73	-3.19	1297.97	14:29:29.23
1686400171.4490693	578.06	719.9	17.39	6.01	0.0	0.0	1.02	-2.88	1297.96	14:29:31.43
1686400173.6596892	578.07	719.89	18.32	5.88	0.0	0.0	-1.02	-2.57	1297.96	14:29:33.64
1686400174.672605	578.08	719.9	18.99	6.28	0.0	0.0	-2.48	-3.49	1297.98	14:29:34.66
1686400175.677959	578.07	719.9	17.65	6.15	0.0	0.0	0.44	-3.19	1297.97	14:29:35.66
1686400177.8864434	578.08	719.89	18.72	5.48	0.0	0.0	-1.9	-1.65	1297.97	14:29:37.86
1686400178.8906276	578.08	719.9	18.59	6.01	0.0	0.0	-1.61	-2.88	1297.98	14:29:38.87
1686400181.1048176	578.06	719.91	17.52	6.55	0.0	0.0	0.73	-4.11	1297.9699999999998	14:29:41.09
1686400182.109772	578.07	719.9	18.05	6.01	0.0	0.0	-0.44	-2.88	1297.97	14:29:42.09
1686400184.3085887	578.06	719.9	17.52	6.15	0.0	0.0	0.73	-3.19	1297.96	14:29:44.29
1686400185.3136525	578.07	719.9	18.46	6.15	0.0	0.0	-1.31	-3.19	1297.97	14:29:45.30
1686400186.5112464	578.07	719.9	18.32	6.15	0.0	0.0	-1.02	-3.19	1297.97	14:29:46.50
1686400187.516144	578.07	719.91	17.79	6.55	0.0	0.0	0.15	-4.11	1297.98	14:29:47.50
1686400188.5191143	578.08	719.9	18.86	6.42	0.0	0.0	-2.19	-3.8	1297.98	14:29:48.50
1686400190.7292418	578.07	719.92	18.32	7.08	0.0	0.0	-1.02	-5.33	1297.99	14:29:50.70
1686400191.7406328	578.07	719.89	18.32	5.88	0.0	0.0	-1.02	-2.57	1297.96	14:29:51.73
1686400192.9417186	578.07	719.89	18.05	5.75	0.0	0.0	-0.44	-2.27	1297.96	14:29:52.93
1686400193.9461932	578.06	719.9	17.52	6.15	0.0	0.0	0.73	-3.19	1297.96	14:29:53.93
1686400194.9508533	578.07	719.88	18.19	5.35	0.0	0.0	-0.73	-1.35	1297.95	14:29:54.93
1686400196.1551425	578.08	719.89	19.12	5.88	0.0	0.0	-2.77	-2.57	1297.97	14:29:56.13
1686400197.1592321	578.07	719.92	17.65	7.08	0.0	0.0	0.44	-5.33	1297.99	14:29:57.14
1686400198.1718395	578.07	719.89	18.46	5.88	0.0	0.0	-1.31	-2.57	1297.96	14:29:58.16
1686400199.3741577	578.07	719.91	17.92	6.55	0.0	0.0	-0.15	-4.11	1297.98	14:29:59.36
1686400200.378274	578.07	719.92	18.05	7.22	0.0	0.0	-0.44	-5.64	1297.99	14:30:00.36
1686400201.3820035	578.07	719.91	18.32	6.55	0.0	0.0	-1.02	-4.11	1297.98	14:30:01.36
1686400203.5902855	578.06	719.89	17.25	5.61	0.0	0.0	1.31	-1.96	1297.9499999999998	14:30:03.57
1686400204.6024644	578.08	719.91	18.72	6.55	0.0	0.0	-1.9	-4.11	1297.99	14:30:04.59
1686400206.8088565	578.08	719.88	18.59	5.35	0.0	0.0	-1.61	-1.35	1297.96	14:30:06.79
1686400207.8140838	578.06	719.9	17.39	6.15	0.0	0.0	1.02	-3.19	1297.96	14:30:07.79
1686400209.0106747	578.07	719.88	18.32	5.35	0.0	0.0	-1.02	-1.35	1297.95	14:30:09.00
1686400210.0143678	578.06	719.9	17.52	6.15	0.0	0.0	0.73	-3.19	1297.96	14:30:10.00
1686400211.0184512	578.07	719.9	17.65	6.28	0.0	0.0	0.44	-3.49	1297.97	14:30:11.00
1686400212.2211356	578.07	719.9	17.92	6.15	0.0	0.0	-0.15	-3.19	1297.97	14:30:12.20
1686400213.2261567	578.07	719.89	17.92	5.61	0.0	0.0	-0.15	-1.96	1297.96	14:30:13.20
1686400214.2304716	578.06	719.9	17.39	6.15	0.0	0.0	1.02	-3.19	1297.96	14:30:14.20
1686400216.4482493	578.07	719.9	18.05	6.15	0.0	0.0	-0.44	-3.19	1297.97	14:30:16.43
1686400217.45301	578.07	719.9	17.92	6.01	0.0	0.0	-0.15	-2.88	1297.97	14:30:17.43
1686400219.6699688	578.07	719.91	18.19	6.68	0.0	0.0	-0.73	-4.41	1297.98	14:30:19.65
1686400220.6748142	578.07	719.9	17.79	6.28	0.0	0.0	0.15	-3.49	1297.97	14:30:20.66
1686400222.875689	578.07	719.9	18.19	6.42	0.0	0.0	-0.73	-3.8	1297.97	14:30:22.86
1686400223.8808975	578.07	719.9	18.05	6.42	0.0	0.0	-0.44	-3.8	1297.97	14:30:23.86
1686400226.088164	578.07	719.9	18.32	6.01	0.0	0.0	-1.02	-2.88	1297.97	14:30:26.06
1686400227.0922165	578.07	719.92	17.79	7.22	0.0	0.0	0.15	-5.64	1297.99	14:30:27.07
1686400228.3016846	578.08	719.89	18.72	5.48	0.0	0.0	-1.9	-1.65	1297.97	14:30:28.29
1686400229.3056452	578.08	719.92	18.72	7.08	0.0	0.0	-1.9	-5.33	1298.0	14:30:29.29
1686400230.3099117	578.07	719.91	18.19	6.95	0.0	0.0	-0.73	-5.03	1297.98	14:30:30.29
1686400231.5267615	578.07	719.88	18.19	5.35	0.0	0.0	-0.73	-1.35	1297.95	14:30:31.51
1686400232.5310614	578.07	719.88	18.05	5.35	0.0	0.0	-0.44	-1.35	1297.95	14:30:32.51
1686400233.5355787	578.07	719.89	17.65	5.48	0.0	0.0	0.44	-1.65	1297.96	14:30:33.52
1686400235.745607	578.08	719.9	18.99	6.42	0.0	0.0	-2.48	-3.8	1297.98	14:30:35.72
1686400236.75811	578.07	719.91	18.19	6.55	0.0	0.0	-0.73	-4.11	1297.98	14:30:36.74
1686400238.981963	578.07	719.91	18.32	6.55	0.0	0.0	-1.02	-4.11	1297.98	14:30:38.97
1686400239.9865246	578.08	719.9	18.86	6.15	0.0	0.0	-2.19	-3.19	1297.98	14:30:39.97
1686400241.190965	578.07	719.9	18.32	6.01	0.0	0.0	-1.02	-2.88	1297.97	14:30:41.17
1686400242.1960633	578.07	719.9	17.79	6.15	0.0	0.0	0.15	-3.19	1297.97	14:30:42.17
1686400243.208635	578.07	719.88	18.19	5.35	0.0	0.0	-0.73	-1.35	1297.95	14:30:43.19
1686400244.4088008	578.07	719.9	17.92	6.42	0.0	0.0	-0.15	-3.8	1297.97	14:30:44.40
1686400245.4139411	578.08	719.89	18.86	5.61	0.0	0.0	-2.19	-1.96	1297.97	14:30:45.40
1686400246.418851	578.06	719.9	17.52	6.42	0.0	0.0	0.73	-3.8	1297.96	14:30:46.40
1686400247.6344247	578.07	719.88	18.19	5.35	0.0	0.0	-0.73	-1.35	1297.95	14:30:47.62
1686400248.6377666	578.07	719.92	18.32	7.08	0.0	0.0	-1.02	-5.33	1297.99	14:30:48.62
1686400249.6414678	578.07	719.89	18.32	5.75	0.0	0.0	-1.02	-2.27	1297.96	14:30:49.62
1686400251.8522828	578.07	719.9	18.32	6.01	0.0	0.0	-1.02	-2.88	1297.97	14:30:51.83
1686400252.8640938	578.07	719.91	18.32	6.55	0.0	0.0	-1.02	-4.11	1297.98	14:30:52.85
1686400254.065658	578.06	719.9	17.52	6.28	0.0	0.0	0.73	-3.49	1297.96	14:30:54.05
1686400255.0703726	578.08	719.9	18.99	6.01	0.0	0.0	-2.48	-2.88	1297.98	14:30:55.05
1686400258.2807221	578.07	719.9	18.32	6.42	0.0	0.0	-1.02	-3.8	1297.97	14:30:58.26
