LinuxTime	Length2	Length4	Tension2	Tension4	TargetLength2	TargetLength4	ErrLength2	ErrLength4	LengthTot	DayTime
1688730824.867915	453.0	845.61	25.4	6.42	0.0	0.0	0.03	-0.23	1298.6100000000001	13:53:44.84
1688730825.8797414	453.0	845.6	24.86	6.15	0.0	0.0	0.03	0.38	1298.6	13:53:45.86
1688730827.0504034	453.0	845.59	24.86	5.88	0.0	0.0	0.03	0.99	1298.5900000000001	13:53:47.03
1688730829.0633323	453.0	845.61	25.13	6.55	0.0	0.0	0.03	-0.54	1298.6100000000001	13:53:49.05
1688730830.3247826	453.0	845.6	25.27	6.01	0.0	0.0	0.03	0.69	1298.6	13:53:50.31
1688730831.3297532	453.0	845.58	24.86	5.48	0.0	0.0	0.03	1.91	1298.58	13:53:51.31
1688730832.3345306	453.0	845.61	24.73	6.55	0.0	0.0	0.03	-0.54	1298.6100000000001	13:53:52.32
1688730833.5376205	453.0	845.6	25.53	6.15	0.0	0.0	0.03	0.38	1298.6	13:53:53.52
1688730834.5424402	453.0	845.59	24.86	5.61	0.0	0.0	0.03	1.61	1298.5900000000001	13:53:54.52
1688730835.554404	453.0	845.6	24.86	6.28	0.0	0.0	0.03	0.07	1298.6	13:53:55.54
1688730836.7558887	452.99	845.61	24.06	6.42	0.0	0.0	0.03	-0.23	1298.6	13:53:56.74
1688730837.7600665	453.0	845.6	25.0	6.28	0.0	0.0	0.03	0.07	1298.6	13:53:57.74
1688730838.7656922	453.0	845.6	25.13	6.15	0.0	0.0	0.03	0.38	1298.6	13:53:58.74
1688730841.968599	453.0	845.61	24.86	6.55	0.0	0.0	0.03	-0.54	1298.6100000000001	13:54:01.95
1688730843.1752567	452.99	845.59	24.2	5.88	0.0	0.0	0.03	0.99	1298.58	13:54:03.15
1688730844.1794574	452.99	845.61	24.33	6.42	0.0	0.0	0.03	-0.23	1298.6	13:54:04.15
1688730845.1911898	453.0	845.59	24.73	5.61	0.0	0.0	0.03	1.61	1298.5900000000001	13:54:05.18
1688730848.39645	453.0	845.59	24.86	5.88	0.0	0.0	0.03	0.99	1298.5900000000001	13:54:08.38
1688730850.607732	453.0	845.6	25.13	6.28	0.0	0.0	0.03	0.07	1298.6	13:54:10.58
1688730851.6193767	452.99	845.61	24.2	6.55	0.0	0.0	0.03	-0.54	1298.6	13:54:11.61
1688730852.8103724	453.0	845.6	25.0	6.15	0.0	0.0	0.03	0.38	1298.6	13:54:12.79
1688730853.8137598	453.0	845.61	25.13	6.55	0.0	0.0	0.03	-0.54	1298.6100000000001	13:54:13.79
1688730854.8251865	453.0	845.62	25.0	6.95	0.0	0.0	0.03	-1.46	1298.62	13:54:14.81
1688730856.026023	453.0	845.59	25.13	5.88	0.0	0.0	0.03	0.99	1298.5900000000001	13:54:16.01
1688730857.0301456	453.0	845.62	25.4	6.82	0.0	0.0	0.03	-1.15	1298.62	13:54:17.01
1688730858.0345135	453.0	845.61	24.86	6.42	0.0	0.0	0.03	-0.23	1298.6100000000001	13:54:18.02
1688730859.2314866	453.0	845.62	25.0	7.08	0.0	0.0	0.03	-1.77	1298.62	13:54:19.22
