Time	FlowIn	Tout	Hout	Tamb	Hamb	Hin	CryoL	Ta	Tb	Tc	Td	I1	I3
1686211379.1688354	-0.070	23.100	44.300	23.300	46.600	-6.575	0.000	22.346	22.355	22.445	22.555	0.080	0.080
1686211380.1587737	-0.620	23.100	44.300	23.300	46.600	-6.385	0.000	22.346	22.354	22.445	22.554	0.080	0.080
1686211381.1587737	-1.540	23.100	44.300	23.300	46.600	-6.575	0.000	22.346	22.355	22.445	22.554	0.080	0.080
1686211382.1687431	-1.170	23.100	44.400	23.300	46.600	-6.956	0.000	22.346	22.355	22.444	22.554	0.080	0.080
1686211383.1587126	-0.260	23.100	44.400	23.300	46.600	-6.956	0.000	22.347	22.355	22.446	22.554	0.080	0.080
1686211384.1686814	-0.990	23.100	44.400	23.300	46.600	-6.956	0.000	22.347	22.355	22.445	22.555	0.080	0.080
1686211385.1586523	-0.810	23.100	44.400	23.300	46.600	-6.765	0.000	22.346	22.355	22.445	22.553	0.080	0.080
1686211386.1686187	-0.990	23.100	44.400	23.300	46.600	-6.956	0.000	22.347	22.355	22.445	22.554	0.080	0.080
1686211387.1685886	-0.620	23.100	44.400	23.300	46.600	-6.385	0.000	22.347	22.355	22.445	22.554	0.080	0.080
1686211388.1585565	-0.620	23.100	44.600	23.300	46.600	-6.575	0.000	22.347	22.354	22.444	22.555	0.080	0.080
1686211389.1584935	-0.990	23.100	44.600	23.300	46.600	-6.765	0.000	22.347	22.355	22.445	22.555	0.080	0.080
1686211390.1584592	-0.990	23.100	44.500	23.300	46.600	-6.956	0.000	22.346	22.354	22.445	22.555	0.080	0.080
1686211391.1584444	-0.810	23.100	44.500	23.300	46.600	-6.575	0.000	22.347	22.356	22.445	22.555	0.080	0.080
1686211392.1683993	-0.810	23.100	44.600	23.300	46.600	-6.956	0.000	22.346	22.354	22.445	22.554	0.080	0.080
1686211393.1583676	-0.620	23.100	44.600	23.300	46.600	-7.146	0.000	22.346	22.355	22.446	22.554	0.080	0.080
1686211394.1583364	-0.620	23.100	44.600	23.300	46.600	-6.765	0.000	22.348	22.355	22.445	22.555	0.080	0.080
1686211395.1583073	-0.440	23.100	44.600	23.300	46.600	-7.146	0.000	22.347	22.355	22.445	22.555	0.080	0.080
1686211396.158275	-0.440	23.100	44.500	23.300	46.600	-6.765	0.000	22.346	22.355	22.445	22.554	0.080	0.080
1686211397.1582417	-1.350	23.100	44.500	23.300	46.600	-7.336	0.000	22.347	22.355	22.445	22.555	0.080	0.080
1686211398.158213	-1.350	23.100	44.500	23.300	46.600	-6.765	0.000	22.347	22.355	22.445	22.555	0.080	0.080
1686211399.1581817	-0.990	23.100	44.500	23.300	46.600	-7.336	0.000	22.346	22.355	22.445	22.555	0.080	0.080
1686211400.1581507	-0.620	23.100	44.400	23.300	46.600	-6.575	0.000	22.347	22.355	22.444	22.554	0.080	0.080
1686211401.1681182	-0.810	23.100	44.400	23.300	46.600	-6.765	0.000	22.347	22.355	22.444	22.554	0.080	0.080
1686211402.1580837	-0.810	23.100	44.500	23.300	46.600	-7.146	0.000	22.347	22.356	22.445	22.555	0.080	0.080
1686211403.1580524	-0.620	23.100	44.500	23.300	46.600	-6.765	0.000	22.346	22.356	22.445	22.554	0.080	0.080
1686211404.1580267	-0.810	23.100	44.600	23.300	46.600	-6.765	0.000	22.346	22.356	22.445	22.555	0.080	0.080
1686211405.1579971	-1.170	23.100	44.600	23.300	46.600	-6.956	0.000	22.346	22.355	22.445	22.555	0.080	0.080
1686211406.1579604	-0.990	23.100	44.600	23.300	46.500	-7.146	0.000	22.346	22.356	22.445	22.555	0.080	0.080
1686211407.1579275	-0.990	23.100	44.600	23.300	46.500	-6.956	0.000	22.346	22.355	22.445	22.555	0.080	0.080
1686211408.1579015	-0.990	23.100	44.600	23.300	46.500	-7.146	0.000	22.346	22.356	22.446	22.555	0.080	0.080
1686211409.157868	-0.620	23.100	44.600	23.300	46.500	-7.336	0.000	22.347	22.356	22.445	22.555	0.080	0.080
1686211410.1578395	-1.350	23.100	44.600	23.300	46.500	-7.146	0.000	22.347	22.355	22.446	22.555	0.080	0.080
1686211411.1578395	-0.440	23.100	44.600	23.300	46.500	-6.765	0.000	22.347	22.355	22.445	22.555	0.080	0.080
1686211412.1578102	-0.440	23.100	44.500	23.300	46.500	-7.146	0.000	22.347	22.355	22.445	22.555	0.080	0.080
1686211413.1577787	-0.620	23.100	44.500	23.300	46.500	-7.336	0.000	22.347	22.355	22.446	22.555	0.080	0.080
1686211414.157714	-1.350	23.100	44.500	23.300	46.500	-7.146	0.000	22.347	22.356	22.446	22.555	0.080	0.080
1686211415.1576786	-0.990	23.100	44.500	23.300	46.500	-6.956	0.000	22.347	22.355	22.446	22.555	0.080	0.080
1686211416.15766	-0.990	23.100	44.500	23.300	46.400	-7.146	0.000	22.347	22.354	22.445	22.556	0.080	0.080
1686211417.1676528	-0.810	23.100	44.500	23.300	46.400	-7.336	0.000	22.346	22.355	22.445	22.555	0.080	0.080
1686211418.157622	-0.990	23.100	44.400	23.300	46.400	-7.146	0.000	22.346	22.354	22.445	22.555	0.080	0.080
1686211419.157593	-0.620	23.100	44.400	23.300	46.400	-6.956	0.000	22.346	22.355	22.445	22.555	0.080	0.080
1686211420.157528	-0.810	23.100	44.500	23.300	46.400	-7.146	0.000	22.347	22.354	22.446	22.555	0.080	0.080
1686211421.1574948	-0.620	23.100	44.500	23.300	46.400	-7.146	0.000	22.347	22.354	22.445	22.555	0.080	0.080
1686211422.1574657	-1.170	23.100	44.600	23.300	46.400	-7.146	0.000	22.347	22.354	22.445	22.554	0.080	0.080
1686211423.1574388	-0.990	23.100	44.600	23.300	46.400	-7.146	0.000	22.347	22.355	22.445	22.554	0.080	0.080
1686211424.157407	-1.170	23.100	44.600	23.300	46.400	-7.336	0.000	22.347	22.355	22.445	22.555	0.080	0.080
1686211425.16737	-0.440	23.100	44.600	23.300	46.400	-7.146	0.000	22.347	22.354	22.445	22.555	0.080	0.080
1686211426.1673403	-1.350	23.100	44.600	23.300	46.400	-7.146	0.000	22.347	22.355	22.445	22.555	0.080	0.080
1686211427.1573129	-0.810	23.100	44.600	23.300	46.400	-7.146	0.000	22.347	22.355	22.444	22.555	0.080	0.080
1686211428.1572804	-0.440	23.100	44.600	23.300	46.300	-7.336	0.000	22.346	22.355	22.444	22.555	1.010	1.210
1686211429.1572497	-0.810	23.100	44.600	23.300	46.300	-7.336	0.000	22.347	22.355	22.444	22.555	1.500	1.590
1686211430.1572206	-0.440	23.100	44.700	23.300	46.400	-7.146	0.000	22.346	22.354	22.444	22.554	1.600	1.590
1686211431.1671872	-0.810	23.100	44.700	23.300	46.400	-7.526	0.000	22.347	22.356	22.445	22.555	1.600	1.580
1686211432.157158	-0.810	23.100	44.700	23.300	46.400	-7.336	0.000	22.347	22.355	22.445	22.555	1.610	1.570
1686211433.1671271	-1.170	23.100	44.700	23.300	46.400	-7.526	0.000	22.347	22.355	22.445	22.555	0.080	0.090
1686211434.157092	-0.990	23.100	44.700	23.300	46.400	-7.146	0.000	22.347	22.354	22.445	22.556	0.080	0.090
1686211435.157065	-0.990	23.100	44.700	23.300	46.400	-7.336	0.000	22.347	22.355	22.445	22.555	0.080	0.090
1686211436.1570306	-0.810	23.100	44.700	23.300	46.400	-7.526	0.000	22.347	22.355	22.445	22.554	0.080	0.090
1686211437.1569989	-0.810	23.100	44.700	23.300	46.400	-7.526	0.000	22.347	22.355	22.445	22.555	0.080	0.090
1686211438.1569717	-0.810	23.100	44.700	23.300	46.400	-7.526	0.000	22.346	22.355	22.445	22.554	0.080	0.090
1686211439.1669405	-0.620	23.100	44.700	23.300	46.400	-7.716	0.000	22.347	22.355	22.445	22.554	1.620	1.500
1686211440.1569047	-0.990	23.100	44.700	23.300	46.400	-7.716	0.000	22.347	22.354	22.445	22.555	1.640	1.460
1686211441.1568782	-0.990	23.100	44.700	23.300	46.400	-7.716	0.000	22.346	22.354	22.446	22.555	1.550	1.240
1686211442.156847	-1.350	23.100	44.700	23.300	46.400	-7.716	0.000	22.347	22.355	22.445	22.555	1.360	1.120
1686211443.166816	-0.990	23.100	44.700	23.300	46.400	-7.526	0.000	22.346	22.355	22.445	22.556	1.270	0.960
1686211444.1567793	-0.990	23.100	44.700	23.300	46.400	-7.526	0.000	22.347	22.354	22.445	22.555	1.170	0.090
1686211445.1567533	-0.620	23.100	44.700	23.300	46.400	-7.336	0.000	22.347	22.354	22.445	22.555	1.080	0.090
1686211446.166716	-0.440	23.100	44.700	23.300	46.400	-7.716	0.000	22.346	22.354	22.445	22.555	1.060	0.090
1686211447.1566901	-0.440	23.100	44.700	23.300	46.400	-7.906	0.000	22.347	22.354	22.445	22.555	0.080	0.090
1686211448.1666589	-0.620	23.100	44.700	23.300	46.400	-7.526	0.000	22.347	22.354	22.445	22.555	0.080	0.090
1686211449.1766274	-1.170	23.100	44.700	23.300	46.400	-7.526	0.000	22.347	22.353	22.445	22.555	0.080	0.090
1686211450.1765957	-0.990	23.100	44.700	23.300	46.400	-7.716	0.000	22.347	22.354	22.445	22.555	0.080	0.090
1686211451.1765642	-0.990	23.100	44.700	23.300	46.400	-7.526	0.000	22.346	22.354	22.446	22.555	1.100	1.020
1686211452.1865292	-1.350	23.100	44.700	23.300	46.400	-7.526	0.000	22.347	22.354	22.445	22.554	0.790	1.340
1686211453.1864996	-0.990	23.100	44.700	23.300	46.400	-7.906	0.000	22.347	22.354	22.445	22.555	1.060	1.340
1686211454.1764681	-0.990	23.100	44.700	23.300	46.400	-7.336	0.000	22.347	22.354	22.444	22.555	0.570	1.340
1686211455.1764348	-0.810	23.100	44.700	23.300	46.400	-7.716	0.000	22.345	22.354	22.445	22.555	1.100	1.340
1686211456.1764054	-0.620	23.100	44.700	23.300	46.400	-7.526	0.000	22.346	22.354	22.446	22.556	0.920	1.340
1686211457.1763792	-1.170	23.100	44.700	23.300	46.400	-7.906	0.000	22.345	22.353	22.445	22.555	0.980	1.340
1686211458.176343	-0.620	23.100	44.600	23.400	46.400	-7.526	0.000	22.346	22.354	22.445	22.556	1.020	1.330
1686211459.1863112	-1.170	23.100	44.600	23.400	46.400	-7.336	0.000	22.347	22.354	22.446	22.555	0.730	1.310
1686211460.1762812	-0.990	23.100	44.600	23.300	46.400	-7.526	0.000	22.346	22.354	22.445	22.556	0.640	1.270
1686211461.1762495	-1.170	23.100	44.600	23.300	46.400	-7.716	0.000	22.346	22.354	22.445	22.556	0.890	1.200
1686211462.1762185	-0.990	23.100	44.600	23.300	46.400	-7.336	0.000	22.346	22.353	22.445	22.555	1.050	1.040
1686211463.186186	-0.990	23.100	44.600	23.300	46.400	-7.526	0.000	22.346	22.353	22.445	22.555	0.080	0.080
1686211464.1761556	-0.990	23.100	44.600	23.300	46.400	-7.716	0.000	22.347	22.354	22.446	22.555	0.080	0.080
1686211465.1861248	-0.070	23.100	44.600	23.300	46.400	-7.716	0.000	22.347	22.354	22.446	22.556	0.080	0.080
1686211466.186095	-1.170	23.100	44.500	23.400	46.400	-7.146	0.000	22.346	22.353	22.446	22.556	0.080	0.080
1686211467.1760674	-1.350	23.100	44.500	23.400	46.400	-7.906	0.000	22.347	22.353	22.446	22.555	0.080	0.080
1686211468.1760323	-1.170	23.100	44.600	23.300	46.400	-7.716	0.000	22.346	22.353	22.446	22.554	0.080	0.080
1686211469.1760013	-1.170	23.100	44.600	23.300	46.400	-7.716	0.000	22.346	22.354	22.445	22.555	0.080	0.080
1686211470.17597	-0.990	23.100	44.600	23.300	46.400	-7.336	0.000	22.346	22.354	22.445	22.556	0.080	0.080
1686211471.1759722	-0.810	23.100	44.600	23.300	46.400	-7.526	0.000	22.346	22.354	22.444	22.555	0.080	0.080
1686211472.175941	-0.810	23.100	44.600	23.300	46.400	-7.716	0.000	22.346	22.354	22.444	22.556	0.080	0.080
1686211473.1859083	-1.170	23.100	44.600	23.300	46.400	-7.716	0.000	22.346	22.354	22.445	22.555	0.080	0.080
1686211474.1758797	-0.620	23.100	44.600	23.300	46.400	-7.526	0.000	22.346	22.353	22.445	22.555	0.080	0.080
1686211475.175848	-1.170	23.100	44.600	23.300	46.400	-7.716	0.000	22.345	22.354	22.445	22.555	0.080	0.080
1686211476.1858158	-0.810	23.100	44.600	23.300	46.400	-7.716	0.000	22.345	22.353	22.445	22.555	0.080	0.080
1686211477.1757848	-0.810	23.100	44.600	23.300	46.400	-7.906	0.000	22.346	22.354	22.446	22.555	0.080	0.080
1686211478.1757536	-0.620	23.100	44.500	23.300	46.400	-7.906	0.000	22.346	22.353	22.445	22.555	0.080	0.080
1686211479.1757233	-1.170	23.100	44.500	23.300	46.400	-7.526	0.000	22.347	22.353	22.446	22.555	0.080	0.080
1686211480.185659	-0.260	23.100	44.500	23.300	46.400	-7.906	0.000	22.347	22.354	22.446	22.555	0.080	0.080
1686211481.18566	-0.810	23.100	44.500	23.300	46.400	-7.526	0.000	22.346	22.354	22.445	22.555	0.080	0.080
1686211482.1856296	-1.170	23.100	44.500	23.300	46.400	-7.336	0.000	22.347	22.353	22.445	22.555	0.080	0.080
1686211483.1755977	-0.620	23.100	44.500	23.300	46.400	-7.906	0.000	22.346	22.353	22.445	22.556	0.080	0.080
1686211484.1855342	-1.170	23.100	44.500	23.300	46.400	-7.906	0.000	22.347	22.353	22.445	22.556	0.080	0.080
1686211485.175536	-0.810	23.100	44.500	23.300	46.400	-7.906	0.000	22.346	22.355	22.444	22.556	0.080	0.080
1686211486.1732216	-0.810	23.100	44.500	23.300	46.400	-7.906	0.000	22.346	22.354	22.445	22.556	0.080	0.080
1686211487.1731875	0.110	23.100	44.500	23.300	46.400	-7.526	0.000	22.347	22.354	22.445	22.555	0.080	0.080
1686211488.1831572	-0.440	23.100	44.400	23.300	46.500	-7.716	0.000	22.346	22.354	22.445	22.555	0.080	0.080
1686211489.1731262	-0.070	23.100	44.400	23.300	46.500	-7.716	0.000	22.346	22.353	22.445	22.555	0.080	0.080
1686211490.1730964	-0.620	23.100	44.400	23.300	46.400	-7.906	0.000	22.346	22.354	22.445	22.556	0.080	0.080
1686211491.1830635	-0.810	23.100	44.400	23.300	46.400	-7.336	0.000	22.346	22.354	22.445	22.555	0.080	0.080
1686211492.1730113	-0.810	23.100	44.400	23.300	46.500	-7.526	0.000	22.346	22.354	22.446	22.555	0.080	0.080
1686211493.1730025	-1.170	23.100	44.400	23.300	46.500	-7.716	0.000	22.347	22.354	22.445	22.555	0.080	0.080
1686211494.1729703	-1.170	23.100	44.300	23.300	46.500	-7.526	0.000	22.346	22.354	22.444	22.556	0.080	0.080
1686211495.1729395	-0.440	23.100	44.300	23.300	46.500	-7.716	0.000	22.347	22.354	22.445	22.555	0.080	0.080
1686211496.1729083	-0.440	23.100	44.400	23.300	46.500	-7.526	0.000	22.346	22.354	22.445	22.556	0.080	0.080
1686211497.172877	-0.620	23.100	44.400	23.300	46.500	-7.526	0.000	22.346	22.353	22.445	22.556	0.080	0.080
1686211498.172845	-0.990	23.100	44.400	23.300	46.500	-7.716	0.000	22.346	22.354	22.446	22.556	0.080	0.080
1686211499.1728141	-0.620	23.100	44.400	23.300	46.500	-8.096	0.000	22.346	22.354	22.445	22.555	0.080	0.080
1686211500.1827457	-0.440	23.100	44.400	23.300	46.500	-7.526	0.000	22.345	22.354	22.445	22.555	0.080	0.080
1686211501.1727529	-0.990	23.100	44.400	23.300	46.500	-7.716	0.000	22.346	22.353	22.445	22.556	0.080	0.080
1686211502.1810358	-0.070	23.100	44.400	23.300	46.500	-7.336	0.000	22.346	22.353	22.445	22.555	0.080	0.080
1686211503.180969	-1.170	23.100	44.400	23.300	46.500	-7.716	0.000	22.346	22.353	22.444	22.556	0.080	0.080
1686211504.1805992	-0.990	23.100	44.400	23.300	46.600	-7.526	0.000	22.346	22.354	22.445	22.556	0.080	0.080
1686211505.1775532	-1.170	23.100	44.400	23.300	46.600	-7.526	0.000	22.346	22.354	22.445	22.556	1.050	0.990
1686211506.177522	-0.990	23.100	44.400	23.400	46.500	-7.526	0.000	22.346	22.354	22.444	22.555	1.090	1.330
1686211507.1874912	-0.990	23.100	44.400	23.400	46.500	-7.906	0.000	22.345	22.354	22.445	22.556	1.140	1.550
1686211508.1774597	-0.620	23.100	44.400	23.300	46.600	-7.336	0.000	22.345	22.354	22.446	22.556	1.180	1.550
1686211509.1774282	-0.440	23.100	44.400	23.300	46.600	-7.906	0.000	22.345	22.354	22.446	22.556	1.280	1.550
1686211510.1873956	-0.440	23.100	44.500	23.300	46.600	-7.526	0.000	22.346	22.354	22.445	22.556	1.060	1.550
1686211511.1773403	-1.170	23.100	44.500	23.300	46.600	-7.526	0.000	22.346	22.355	22.444	22.555	1.010	1.550
1686211512.1773376	-1.170	23.100	44.400	23.300	46.600	-7.526	41.283	22.345	22.354	22.445	22.556	0.900	1.550
1686211513.1773036	-0.990	23.100	44.400	23.300	46.600	-7.526	0.000	22.345	22.354	22.445	22.556	1.170	1.550
1686211514.1772726	-0.990	23.100	44.400	23.300	46.600	-7.336	0.000	22.346	22.353	22.445	22.556	1.470	1.550
1686211515.1772408	-0.440	23.100	44.400	23.300	46.600	-7.526	0.000	22.346	22.354	22.445	22.556	1.560	1.550
1686211516.1872096	-0.810	23.100	44.400	23.300	46.500	-7.526	0.000	22.346	22.354	22.445	22.556	1.550	1.550
1686211517.177178	-0.810	23.100	44.400	23.300	46.500	-7.336	0.000	22.346	22.353	22.444	22.556	1.560	1.550
1686211518.177142	-1.350	23.100	44.400	23.300	46.500	-7.526	0.000	22.345	22.354	22.444	22.556	1.530	1.550
1686211519.1770914	-0.620	23.100	44.400	23.300	46.500	-7.716	0.000	22.346	22.354	22.445	22.555	1.590	1.550
1686211520.1770868	-0.440	23.100	44.300	23.300	46.500	-7.716	0.000	22.346	22.354	22.445	22.556	1.560	1.550
1686211521.1770542	-1.170	23.100	44.300	23.300	46.500	-7.716	0.000	22.346	22.354	22.444	22.557	1.570	1.550
1686211522.1770244	-0.810	23.100	44.300	23.300	46.500	-7.526	0.000	22.346	22.354	22.445	22.556	1.610	1.550
1686211523.1869798	-1.170	23.100	44.300	23.300	46.500	-7.526	0.000	22.345	22.354	22.445	22.557	1.600	1.550
1686211524.1769614	-0.990	23.100	44.200	23.300	46.500	-7.526	0.000	22.345	22.354	22.444	22.557	1.580	1.550
1686211525.1769018	-0.440	23.100	44.200	23.300	46.500	-7.526	0.000	22.346	22.353	22.444	22.557	1.540	1.550
1686211526.1768987	-0.810	23.100	44.200	23.300	46.500	-7.336	0.000	22.347	22.354	22.444	22.557	1.590	1.550
1686211527.1768708	-0.620	23.100	44.200	23.300	46.500	-7.336	0.000	22.345	22.354	22.445	22.556	1.590	1.550
1686211528.1768372	-0.620	23.100	44.100	23.300	46.400	-7.526	0.000	22.345	22.355	22.445	22.556	1.590	1.550
1686211529.176806	-0.620	23.100	44.100	23.300	46.400	-7.526	0.000	22.346	22.353	22.444	22.556	1.610	1.550
1686211530.1767755	-0.810	23.100	44.200	23.300	46.500	-7.336	0.000	22.345	22.353	22.444	22.556	1.590	1.550
1686211531.1867445	-1.540	23.100	44.200	23.300	46.500	-7.716	0.000	22.345	22.354	22.445	22.556	1.620	1.550
1686211532.1767118	-0.990	23.100	44.200	23.300	46.500	-7.716	0.000	22.346	22.354	22.445	22.557	1.590	1.550
1686211533.186682	-1.170	23.100	44.200	23.300	46.500	-7.716	0.000	22.346	22.354	22.445	22.557	1.570	1.550
1686211534.17665	-0.990	23.100	44.100	23.300	46.400	-7.526	0.000	22.346	22.353	22.445	22.557	1.580	1.550
1686211535.1766188	-0.810	23.100	44.100	23.300	46.400	-7.526	0.000	22.345	22.354	22.445	22.557	1.580	1.550
1686211536.1865883	-0.440	23.100	44.200	23.400	46.400	-7.906	0.000	22.345	22.354	22.445	22.557	1.590	1.550
1686211537.1765566	-0.810	23.100	44.200	23.400	46.400	-7.716	0.000	22.345	22.354	22.445	22.557	1.580	1.550
1686211538.176525	-1.170	23.100	44.100	23.400	46.400	-7.906	0.000	22.345	22.354	22.446	22.557	1.600	1.550
1686211539.186494	-1.540	23.100	44.100	23.400	46.400	-7.716	0.000	22.345	22.353	22.445	22.557	1.610	1.550
1686211540.176463	-0.990	23.100	44.100	23.300	46.400	-7.906	0.000	22.345	22.353	22.445	22.557	1.610	1.550
1686211541.1764321	-0.990	23.100	44.100	23.300	46.400	-7.526	0.000	22.345	22.353	22.445	22.557	1.630	1.550
1686211542.1764007	-1.350	23.100	44.100	23.300	46.400	-7.716	0.000	22.345	22.353	22.445	22.558	1.590	1.550
1686211543.1863687	-0.620	23.100	44.100	23.300	46.400	-7.906	0.000	22.345	22.353	22.445	22.556	1.560	1.550
1686211544.1863253	-0.070	23.100	44.100	23.400	46.400	-7.526	0.000	22.345	22.354	22.445	22.556	1.600	1.550
1686211545.1763067	-1.350	23.100	44.100	23.400	46.400	-7.716	0.000	22.345	22.354	22.445	22.557	1.610	1.550
1686211546.1762772	-1.350	23.100	44.100	23.400	46.400	-7.526	0.000	22.345	22.353	22.446	22.556	1.630	1.550
1686211547.1762447	-0.810	23.100	44.100	23.400	46.400	-7.526	0.000	22.345	22.354	22.445	22.557	1.560	1.550
1686211548.176215	-0.440	23.100	44.100	23.300	46.400	-6.956	0.000	22.345	22.353	22.445	22.557	1.590	1.550
1686211549.176183	-0.260	23.100	44.100	23.300	46.400	-7.716	0.000	22.345	22.354	22.445	22.557	1.530	1.550
1686211550.1861508	-0.810	23.100	44.100	23.300	46.400	-7.716	0.000	22.345	22.354	22.445	22.556	1.570	1.550
1686211551.1760955	-0.810	23.100	44.100	23.300	46.400	-7.716	0.000	22.345	22.354	22.445	22.556	1.570	1.550
1686211552.1760893	-0.990	23.100	44.100	23.300	46.400	-7.906	0.000	22.345	22.354	22.445	22.556	1.570	1.550
1686211553.1760585	-1.350	23.100	44.100	23.300	46.400	-7.716	0.000	22.345	22.354	22.445	22.557	1.580	1.540
1686211554.1860273	-0.810	23.100	44.200	23.300	46.400	-7.336	0.000	22.345	22.353	22.445	22.557	1.580	1.550
1686211555.1759968	-0.810	23.100	44.200	23.300	46.400	-7.526	0.000	22.346	22.353	22.445	22.558	1.540	1.550
1686211556.1859643	-0.810	23.100	44.200	23.400	46.400	-7.526	0.000	22.345	22.353	22.445	22.557	1.550	1.550
1686211557.1759343	-1.170	23.100	44.200	23.400	46.400	-7.716	0.000	22.346	22.353	22.445	22.557	1.580	1.550
1686211558.185902	-0.810	23.100	44.200	23.400	46.400	-7.716	0.000	22.345	22.353	22.445	22.557	1.590	1.550
1686211559.1758707	-1.170	23.100	44.200	23.400	46.400	-7.716	0.000	22.344	22.354	22.444	22.556	1.550	1.550
1686211560.1758077	0.110	23.100	44.200	23.300	46.400	-7.526	0.000	22.345	22.353	22.444	22.556	1.580	1.550
1686211561.1858094	-1.170	23.100	44.200	23.300	46.400	-7.906	0.000	22.345	22.353	22.445	22.557	1.580	1.550
1686211562.175749	-0.990	23.100	44.300	23.300	46.400	-7.716	0.000	22.345	22.353	22.444	22.556	1.530	1.550
1686211563.185747	-0.990	23.100	44.300	23.300	46.400	-7.716	0.000	22.344	22.354	22.445	22.557	1.560	1.550
1686211564.1757169	-1.350	23.100	44.300	23.400	46.400	-7.716	0.000	22.346	22.354	22.445	22.556	1.550	1.550
1686211565.1756847	-1.350	23.100	44.300	23.400	46.400	-7.716	0.000	22.345	22.353	22.445	22.556	1.610	1.550
1686211566.175654	-0.990	23.100	44.200	23.300	46.400	-7.526	0.000	22.345	22.353	22.445	22.557	1.560	1.540
1686211567.1856205	-0.990	23.100	44.200	23.300	46.400	-7.716	0.000	22.347	22.353	22.444	22.558	1.560	1.550
1686211568.1755917	-0.990	23.100	44.300	23.400	46.500	-7.906	0.000	22.346	22.354	22.444	22.557	1.540	1.550
1686211569.1755607	-1.170	23.100	44.300	23.400	46.500	-7.906	0.000	22.346	22.353	22.445	22.557	1.540	1.550
1686211570.1855283	-1.350	23.100	44.300	23.400	46.500	-7.906	0.000	22.345	22.354	22.445	22.557	1.530	1.550
1686211571.1755004	-0.810	23.100	44.300	23.400	46.500	-7.906	0.000	22.345	22.353	22.445	22.557	1.570	1.550
1686211572.1754665	-0.620	23.100	44.300	23.400	46.600	-7.716	0.000	22.346	22.353	22.445	22.557	1.610	1.540
1686211573.1754377	-0.990	23.100	44.300	23.400	46.600	-7.906	0.000	22.346	22.353	22.444	22.557	1.560	1.550
1686211574.1754055	-0.990	23.200	44.300	23.400	46.600	-7.906	0.000	22.346	22.353	22.445	22.558	1.600	1.550
1686211575.1853733	-0.620	23.200	44.300	23.400	46.600	-7.906	0.000	22.346	22.352	22.445	22.558	1.550	1.550
1686211576.175342	-0.810	23.100	44.300	23.400	46.600	-7.906	0.000	22.345	22.353	22.445	22.557	1.570	1.550
1686211577.1753101	-0.260	23.100	44.300	23.400	46.600	-7.716	0.000	22.345	22.353	22.445	22.556	1.610	1.550
1686211578.1852787	-0.810	23.100	44.300	23.400	46.500	-7.336	0.000	22.345	22.354	22.444	22.556	1.610	1.540
1686211579.175248	-0.810	23.100	44.300	23.400	46.500	-7.906	0.000	22.345	22.353	22.445	22.557	1.590	1.540
1686211580.1752174	-0.620	23.100	44.300	23.400	46.500	-7.716	0.000	22.345	22.353	22.445	22.557	1.550	1.540
1686211581.1751873	-0.810	23.100	44.300	23.400	46.500	-7.906	0.000	22.346	22.353	22.445	22.556	1.630	1.550
1686211582.1751552	-0.620	23.100	44.300	23.400	46.500	-7.906	0.000	22.346	22.354	22.445	22.556	1.590	1.550
1686211583.175124	-0.260	23.100	44.300	23.400	46.500	-7.906	0.000	22.345	22.353	22.445	22.557	1.610	1.550
1686211584.1850932	-0.810	23.100	44.300	23.400	46.500	-7.716	0.000	22.346	22.353	22.445	22.557	1.570	1.550
