LinuxTime	Length2	Length4	Tension2	Tension4	TargetLength2	TargetLength4	ErrLength2	ErrLength4	LengthTot	DayTime
1688544694.6418052	578.08	714.93	6.04	16.71	0.0	0.0	1.38	6.19	1293.01	10:11:34.62
1688544695.6461463	578.06	714.92	5.37	16.31	0.0	0.0	2.84	7.11	1292.98	10:11:35.63
1688544696.6507757	578.08	714.92	6.44	16.57	0.0	0.0	0.51	6.5	1293.0	10:11:36.63
1688544697.8250816	578.08	714.92	6.04	16.31	0.0	0.0	1.38	7.11	1293.0	10:11:37.81
1688544698.8292022	578.08	714.92	6.44	16.17	0.0	0.0	0.51	7.42	1293.0	10:11:38.81
1688544699.8341177	578.06	714.91	5.37	15.91	0.0	0.0	2.84	8.03	1292.9699999999998	10:11:39.81
1688544701.1150823	578.07	714.92	5.5	16.44	0.0	0.0	2.55	6.81	1292.99	10:11:41.10
1688544702.1176693	578.08	714.92	6.17	16.17	0.0	0.0	1.09	7.42	1293.0	10:11:42.10
1688544703.1209416	578.08	714.93	6.04	16.71	0.0	0.0	1.38	6.19	1293.01	10:11:43.10
1688544705.3469374	578.06	714.92	5.24	16.57	0.0	0.0	3.13	6.5	1292.98	10:11:45.32
1688544706.358493	578.06	714.93	5.24	16.71	0.0	0.0	3.13	6.19	1292.9899999999998	10:11:46.35
1688544708.587361	578.08	714.92	6.17	16.31	0.0	0.0	1.09	7.11	1293.0	10:11:48.57
1688544709.592864	578.07	714.92	5.77	16.17	0.0	0.0	1.97	7.42	1292.99	10:11:49.57
1688544710.8696384	578.06	714.91	5.37	15.64	0.0	0.0	2.84	8.65	1292.9699999999998	10:11:50.85
1688544711.874675	578.07	714.91	5.64	15.77	0.0	0.0	2.26	8.34	1292.98	10:11:51.85
1688544714.0915563	578.08	714.91	6.04	15.91	0.0	0.0	1.38	8.03	1292.99	10:11:54.08
1688544715.0953856	578.08	714.92	6.04	16.31	0.0	0.0	1.38	7.11	1293.0	10:11:55.08
1688544716.0993643	578.07	714.92	5.64	16.44	0.0	0.0	2.26	6.81	1292.99	10:11:56.08
1688544717.3159688	578.06	714.92	5.37	16.44	0.0	0.0	2.84	6.81	1292.98	10:11:57.30
1688544718.3195353	578.07	714.91	5.5	15.91	0.0	0.0	2.55	8.03	1292.98	10:11:58.30
1688544721.5489368	578.08	714.92	6.04	16.04	0.0	0.0	1.38	7.73	1293.0	10:12:01.53
1688544722.5536408	578.08	714.91	6.17	15.91	0.0	0.0	1.09	8.03	1292.99	10:12:02.53
1688544723.767604	578.07	714.92	5.77	16.31	0.0	0.0	1.97	7.11	1292.99	10:12:03.75
1688544724.7724311	578.08	714.91	6.44	15.64	0.0	0.0	0.51	8.65	1292.99	10:12:04.75
1688544725.7774425	578.08	714.93	6.57	16.71	0.0	0.0	0.21	6.19	1293.01	10:12:05.76
1688544727.9795747	578.08	714.93	6.04	16.71	0.0	0.0	1.38	6.19	1293.01	10:12:07.96
1688544728.984128	578.07	714.92	5.9	16.31	0.0	0.0	1.67	7.11	1292.99	10:12:08.96
1688544730.1964285	578.07	714.92	5.5	16.57	0.0	0.0	2.55	6.5	1292.99	10:12:10.18
1688544732.202063	578.08	714.91	6.04	15.77	0.0	0.0	1.38	8.34	1292.99	10:12:12.19
1688544734.4288697	578.09	714.92	6.7	16.44	0.0	0.0	-0.08	6.81	1293.01	10:12:14.41
1688544735.434186	578.08	714.92	6.04	16.57	0.0	0.0	1.38	6.5	1293.0	10:12:15.41
1688544736.6468418	578.08	714.92	6.04	16.04	0.0	0.0	1.38	7.73	1293.0	10:12:16.63
1688544737.652571	578.09	714.92	6.7	16.44	0.0	0.0	-0.08	6.81	1293.01	10:12:17.64
1688544738.6579614	578.06	714.92	5.37	16.31	0.0	0.0	2.84	7.11	1292.98	10:12:18.64
1688544739.8569422	578.08	714.93	6.17	17.24	0.0	0.0	1.09	4.97	1293.01	10:12:19.84
1688544740.8607402	578.08	714.92	6.04	16.17	0.0	0.0	1.38	7.42	1293.0	10:12:20.84
1688544741.8658998	578.08	714.91	6.04	15.64	0.0	0.0	1.38	8.65	1292.99	10:12:21.84
1688544745.0886493	578.08	714.92	6.04	16.17	0.0	0.0	1.38	7.42	1293.0	10:12:25.07
1688544746.2911174	578.08	714.92	6.3	16.17	0.0	0.0	0.8	7.42	1293.0	10:12:26.27
1688544747.2959383	578.06	714.91	5.37	15.91	0.0	0.0	2.84	8.03	1292.9699999999998	10:12:27.27
1688544748.3078303	578.08	714.92	6.17	16.44	0.0	0.0	1.09	6.81	1293.0	10:12:28.29
1688544750.5029368	578.08	714.92	6.04	16.44	0.0	0.0	1.38	6.81	1293.0	10:12:30.48
1688544751.5149708	578.07	714.92	5.64	16.17	0.0	0.0	2.26	7.42	1292.99	10:12:31.50
1688544752.7038808	578.09	714.91	6.7	15.51	0.0	0.0	-0.08	8.95	1293.0	10:12:32.68
1688544753.7076492	578.09	714.92	6.84	16.31	0.0	0.0	-0.37	7.11	1293.01	10:12:33.68
1688544754.7190387	578.08	714.92	6.3	16.57	0.0	0.0	0.8	6.5	1293.0	10:12:34.71
1688544755.920852	578.08	714.93	6.17	16.84	0.0	0.0	1.09	5.89	1293.01	10:12:35.91
1688544756.9257967	578.07	714.92	5.5	16.57	0.0	0.0	2.55	6.5	1292.99	10:12:36.91
1688544757.9302142	578.08	714.93	6.04	16.71	0.0	0.0	1.38	6.19	1293.01	10:12:37.91
1688544760.150153	578.07	714.93	5.9	16.71	0.0	0.0	1.67	6.19	1293.0	10:12:40.13
