LinuxTime	Length2	Length4	Tension2	Tension4	TargetLength2	TargetLength4	ErrLength2	ErrLength4	LengthTot	DayTime
1688572627.556681	452.44	847.0	19.39	6.01	0.0	0.0	1.79	1.04	1299.44	17:57:07.54
1688572628.5616648	452.45	847.0	20.73	6.01	0.0	0.0	-0.42	1.04	1299.45	17:57:08.54
1688572629.7072322	452.44	847.0	19.39	6.15	0.0	0.0	1.79	0.73	1299.44	17:57:09.69
1688572630.7126403	452.44	847.01	19.66	6.55	0.0	0.0	1.21	-0.19	1299.45	17:57:10.69
1688572631.72449	452.44	847.02	20.19	6.95	0.0	0.0	0.04	-1.11	1299.46	17:57:11.71
1688572633.9888039	452.44	847.01	20.32	6.28	0.0	0.0	-0.25	0.43	1299.45	17:57:13.97
1688572634.9928217	452.45	847.01	20.46	6.28	0.0	0.0	-0.42	0.43	1299.46	17:57:14.97
1688572636.19972	452.45	847.01	20.59	6.28	0.0	0.0	-0.42	0.43	1299.46	17:57:16.18
1688572637.2045767	452.44	846.99	19.39	5.61	0.0	0.0	1.79	1.96	1299.43	17:57:17.18
1688572638.2169712	452.44	847.01	19.79	6.28	0.0	0.0	0.91	0.43	1299.45	17:57:18.20
1688572639.4247952	452.44	847.01	20.19	6.55	0.0	0.0	0.04	-0.19	1299.45	17:57:19.40
1688572640.428299	452.44	847.02	19.39	7.08	0.0	0.0	1.79	-1.41	1299.46	17:57:20.40
1688572641.44157	452.44	847.0	20.06	6.15	0.0	0.0	0.33	0.73	1299.44	17:57:21.43
1688572642.7005916	452.44	847.01	19.92	6.42	0.0	0.0	0.62	0.12	1299.45	17:57:22.69
1688572643.705405	452.44	846.99	20.19	5.61	0.0	0.0	0.04	1.96	1299.43	17:57:23.69
1688572644.7104764	452.44	847.0	19.66	6.01	0.0	0.0	1.21	1.04	1299.44	17:57:24.69
1688572646.914206	452.44	847.01	19.66	6.55	0.0	0.0	1.21	-0.19	1299.45	17:57:26.89
1688572647.9186382	452.44	846.99	19.66	5.61	0.0	0.0	1.21	1.96	1299.43	17:57:27.90
1688572650.1207762	452.44	847.01	19.92	6.55	0.0	0.0	0.62	-0.19	1299.45	17:57:30.10
1688572653.339229	452.44	847.02	20.32	6.95	0.0	0.0	-0.25	-1.11	1299.46	17:57:33.33
1688572654.3438883	452.44	847.02	19.79	6.68	0.0	0.0	0.91	-0.49	1299.46	17:57:34.33
1688572655.527731	452.45	847.01	20.59	6.55	0.0	0.0	-0.42	-0.19	1299.46	17:57:35.51
