Time	FlowIn	Tout	Hout	Tamb	Hamb	Hin	CryoL	Ta	Tb	Tc	Td	I1	I3
1686064356.8609474	-1.170	24.900	33.900	24.900	35.800	39.245	0.000	21.982	22.234	22.524	22.996	0.080	0.010
1686064357.8709147	-0.990	24.900	34.000	24.900	35.800	39.245	0.000	21.982	22.233	22.524	22.996	0.080	0.010
1686064358.8708591	-1.170	24.900	34.000	24.900	35.800	39.245	0.000	21.982	22.234	22.524	22.995	0.080	0.000
1686064359.8608546	-0.990	24.900	34.000	24.900	35.800	39.055	0.000	21.982	22.235	22.523	22.996	0.080	0.010
1686064360.8608217	-0.990	24.900	34.000	24.900	35.800	39.055	0.000	21.983	22.235	22.524	22.995	0.080	0.010
1686064361.8607664	-0.620	24.900	34.000	24.900	35.800	39.245	0.000	21.983	22.234	22.525	22.995	0.080	0.010
1686064362.8607605	-0.810	24.900	34.000	24.900	35.800	39.055	0.000	21.983	22.235	22.524	22.995	0.080	0.010
1686064363.8607302	-0.620	24.900	34.000	24.900	35.900	39.055	0.000	21.983	22.235	22.523	22.996	0.080	0.000
1686064364.8606973	-1.350	24.900	34.000	24.900	35.900	38.865	0.000	21.983	22.234	22.524	22.996	0.080	0.010
1686064365.860666	-1.540	24.900	34.000	24.900	36.000	39.245	0.000	21.982	22.235	22.524	22.995	0.080	0.010
1686064366.8706348	-1.350	24.900	34.000	24.900	36.000	39.055	0.000	21.983	22.236	22.525	22.995	0.080	0.010
1686064367.8606026	-0.810	24.900	34.000	24.900	36.000	39.055	0.000	21.983	22.235	22.524	22.995	0.080	0.010
1686064368.8605747	-0.810	24.900	34.000	24.900	36.000	39.055	0.000	21.982	22.234	22.524	22.995	0.080	0.010
1686064369.860508	-0.810	24.900	34.100	24.900	36.100	39.055	0.000	21.984	22.235	22.525	22.996	0.080	0.010
1686064370.860511	-0.810	24.900	34.100	24.900	36.100	39.245	0.000	21.983	22.235	22.525	22.996	0.080	0.000
1686064371.8604796	-0.990	24.900	34.200	24.900	36.200	39.435	0.000	21.984	22.234	22.525	22.996	0.080	0.010
1686064372.8704495	-0.990	24.900	34.200	24.900	36.200	39.055	0.000	21.983	22.234	22.524	22.996	0.080	0.010
1686064373.8604174	-1.170	24.900	34.300	24.900	36.200	39.245	0.000	21.983	22.235	22.525	22.996	0.080	0.000
1686064374.8703866	-1.350	24.900	34.300	24.900	36.200	39.055	0.000	21.983	22.235	22.525	22.996	0.080	0.000
1686064375.8603559	-1.900	24.900	34.300	24.900	36.200	39.245	0.000	21.983	22.235	22.524	22.996	0.080	0.000
1686064376.860325	-1.350	24.900	34.300	24.900	36.200	39.055	0.000	21.984	22.235	22.524	22.996	0.080	0.010
1686064377.8702915	-1.350	24.900	34.400	24.900	36.300	39.435	0.000	21.983	22.234	22.525	22.996	0.080	0.010
1686064378.860262	-0.260	24.900	34.400	24.900	36.300	39.435	0.000	21.983	22.235	22.525	22.997	0.080	0.010
1686064379.8602307	-0.440	24.900	34.400	24.900	36.300	39.055	0.000	21.984	22.235	22.525	22.995	0.080	0.000
1686064380.8602	-1.350	24.900	34.400	24.900	36.300	39.245	0.000	21.983	22.236	22.525	22.997	0.080	0.010
1686064381.860168	-1.350	24.900	34.400	24.900	36.300	39.435	0.000	21.984	22.235	22.525	22.997	0.080	0.010
1686064382.860139	-1.540	24.900	34.400	24.900	36.300	39.245	0.000	21.984	22.235	22.525	22.997	0.080	0.010
1686064383.8601072	-0.990	24.900	34.400	24.900	36.300	39.245	0.000	21.983	22.234	22.525	22.997	0.080	0.010
1686064384.860076	-1.540	24.900	34.400	24.900	36.300	39.435	0.000	21.984	22.235	22.525	22.996	0.080	0.000
1686064385.8600442	-1.350	24.900	34.400	24.900	36.400	39.245	0.000	21.984	22.235	22.525	22.997	0.080	0.010
1686064386.860013	-0.810	24.900	34.400	24.900	36.400	39.055	0.000	21.985	22.236	22.525	22.996	0.080	0.010
1686064387.8599823	-1.170	24.900	34.300	24.900	36.400	39.245	0.000	21.984	22.236	22.525	22.997	0.080	0.010
1686064388.8599498	-0.440	24.900	34.300	24.900	36.400	39.245	0.000	21.984	22.236	22.525	22.997	0.080	0.000
1686064389.8599195	-0.810	24.900	34.400	24.900	36.400	38.865	0.000	21.985	22.236	22.526	22.997	0.080	0.000
1686064390.8698883	-1.350	24.900	34.400	24.900	36.400	39.245	0.000	21.984	22.236	22.525	22.997	0.080	0.000
1686064391.859857	-1.170	24.900	34.400	24.900	36.400	39.055	0.000	21.984	22.236	22.526	22.997	0.080	0.010
1686064392.859826	-0.810	24.900	34.400	24.900	36.400	39.055	0.000	21.984	22.236	22.525	22.997	0.080	0.010
1686064393.869796	-1.350	24.900	34.400	24.900	36.400	39.245	0.000	21.984	22.236	22.525	22.997	0.080	0.000
1686064394.8697643	-0.990	24.900	34.400	24.900	36.400	39.245	0.000	21.984	22.236	22.525	22.996	0.080	0.000
1686064395.8697338	-1.350	24.900	34.500	24.900	36.500	39.245	0.000	21.984	22.236	22.525	22.997	0.080	0.000
1686064396.8697011	-1.350	24.900	34.500	24.900	36.500	39.055	0.000	21.985	22.236	22.526	22.997	0.080	0.010
1686064397.86967	-1.170	24.900	34.400	24.900	36.500	39.435	0.000	21.985	22.235	22.525	22.997	0.080	0.010
1686064398.8696408	-1.350	24.900	34.400	24.900	36.500	39.055	0.000	21.985	22.235	22.526	22.997	0.080	0.010
1686064399.8696055	-0.990	24.900	34.400	24.900	36.400	39.245	0.000	21.985	22.236	22.525	22.996	0.080	0.000
1686064400.869578	-1.720	24.900	34.400	24.900	36.400	39.245	0.000	21.984	22.237	22.526	22.997	0.080	0.000
1686064401.8695455	-1.540	24.900	34.400	24.900	36.400	39.435	0.000	21.984	22.235	22.526	22.997	0.080	0.010
1686064402.8695142	-1.540	24.900	34.400	24.900	36.400	39.435	0.000	21.984	22.236	22.526	22.997	0.080	0.010
1686064403.869483	-1.350	24.900	34.400	24.900	36.400	39.245	0.000	21.985	22.237	22.526	22.997	0.080	0.010
1686064404.8694518	-0.990	24.900	34.400	24.900	36.400	39.245	0.000	21.985	22.236	22.526	22.997	0.080	0.000
1686064405.8694203	-0.810	24.900	34.400	24.900	36.500	39.626	0.000	21.985	22.236	22.526	22.997	0.080	0.000
1686064406.8793542	-0.990	24.900	34.400	24.900	36.500	39.435	0.000	21.985	22.235	22.526	22.997	0.080	0.000
1686064407.8793576	-1.350	24.900	34.300	24.900	36.400	39.435	0.000	21.985	22.236	22.527	22.998	0.080	0.010
1686064408.8793297	-1.170	24.900	34.300	24.900	36.400	39.245	0.000	21.984	22.237	22.526	22.997	0.080	0.010
1686064409.8792965	-1.720	24.900	34.400	24.900	36.400	39.435	0.000	21.985	22.236	22.526	22.998	0.080	0.000
1686064410.8792653	-1.350	24.900	34.400	24.900	36.400	39.435	0.000	21.985	22.237	22.526	22.997	0.080	0.010
1686064411.8892324	-1.540	24.900	34.400	24.900	36.400	39.435	0.000	21.985	22.237	22.526	22.997	0.080	0.010
1686064412.8892026	-1.720	24.900	34.400	24.900	36.400	39.435	0.000	21.985	22.237	22.526	22.997	0.080	1.100
1686064413.8891726	-1.720	24.900	34.400	24.900	36.400	39.626	0.000	21.985	22.237	22.526	22.997	0.080	1.110
1686064414.8791406	-1.540	24.900	34.400	24.900	36.400	39.245	0.000	21.985	22.237	22.526	22.997	0.080	0.000
1686064415.879109	-1.720	24.900	34.500	24.900	36.400	39.435	0.000	21.985	22.238	22.527	22.997	0.080	0.000
1686064416.8790786	-1.350	24.900	34.500	24.900	36.400	39.245	0.000	21.985	22.238	22.526	22.996	0.080	0.010
1686064417.8790157	-1.540	24.900	34.600	24.900	36.400	39.435	0.000	21.985	22.237	22.527	22.997	0.080	0.010
1686064418.878986	-1.170	24.900	34.600	24.900	36.400	39.435	0.000	21.985	22.237	22.527	22.998	0.080	0.010
1686064419.8789852	-1.350	24.900	34.500	24.900	36.500	39.626	0.000	21.985	22.236	22.527	22.997	0.080	0.000
1686064420.8889532	-1.540	24.900	34.500	24.900	36.500	39.435	0.000	21.985	22.236	22.526	22.997	0.080	0.010
1686064421.8889225	-1.900	24.900	34.500	24.900	36.500	39.435	0.000	21.985	22.237	22.527	22.997	0.080	0.010
1686064422.888891	-1.540	24.900	34.500	24.900	36.500	39.435	0.000	21.986	22.237	22.527	22.997	0.080	0.010
1686064423.8788607	-1.170	24.900	34.500	24.900	36.500	39.435	0.000	21.986	22.237	22.527	22.997	0.080	0.010
1686064424.888829	-1.170	24.900	34.500	24.900	36.500	39.435	0.000	21.986	22.236	22.527	22.997	0.080	0.000
1686064425.8787985	-1.350	24.900	34.500	24.900	36.500	39.435	0.000	21.985	22.237	22.526	22.997	0.080	0.000
1686064426.8887665	-0.440	24.900	34.500	24.900	36.500	39.435	0.000	21.985	22.236	22.527	22.997	0.080	0.000
1686064427.8887353	-1.170	24.900	34.500	24.900	36.500	39.626	0.000	21.986	22.237	22.527	22.997	0.080	0.010
1686064428.888704	-1.170	24.900	34.500	24.900	36.500	39.435	0.000	21.986	22.238	22.528	22.997	0.080	0.010
1686064429.8886743	-1.350	24.900	34.600	24.900	36.500	39.435	0.000	21.985	22.237	22.527	22.997	0.080	0.000
1686064430.878642	-1.170	24.900	34.600	24.900	36.500	39.626	0.000	21.986	22.237	22.527	22.996	0.080	0.000
1686064431.878614	-1.350	24.900	34.500	24.900	36.500	40.196	0.000	21.985	22.237	22.527	22.997	0.080	0.000
1686064432.8785806	-1.170	24.900	34.500	24.900	36.500	39.626	0.000	21.985	22.237	22.527	22.997	0.080	0.010
1686064433.8885489	-1.170	24.900	34.400	24.900	36.400	39.435	0.000	21.985	22.237	22.527	22.997	0.080	0.010
1686064434.8885179	-1.350	24.900	34.400	24.900	36.400	39.245	0.000	21.986	22.237	22.527	22.997	0.080	0.010
1686064435.8784864	-0.440	24.900	34.400	24.900	36.400	39.626	0.000	21.986	22.237	22.527	22.997	0.080	0.010
1686064436.8784552	-1.350	24.900	34.400	24.900	36.400	39.245	0.000	21.985	22.237	22.527	22.998	0.080	0.000
1686064437.8784242	-1.540	24.900	34.300	24.900	36.300	39.626	0.000	21.986	22.238	22.527	22.997	0.080	0.010
1686064438.8883922	-1.540	24.900	34.300	24.900	36.300	39.245	0.000	21.986	22.238	22.528	22.997	0.080	0.010
1686064439.8883617	-0.810	24.900	34.300	24.900	36.200	39.435	0.000	21.986	22.238	22.528	22.999	0.080	0.010
1686064440.8783271	-1.540	24.900	34.300	24.900	36.200	39.816	0.000	21.986	22.238	22.527	22.997	0.080	0.010
1686064441.8782983	-1.170	24.800	34.300	24.900	36.100	39.626	0.000	21.986	22.237	22.527	22.998	0.080	0.010
1686064442.8782692	-0.810	24.800	34.300	24.900	36.100	39.245	0.000	21.986	22.238	22.528	22.998	0.080	0.000
1686064443.8782363	-1.170	24.900	34.300	24.900	36.000	39.626	0.000	21.986	22.238	22.528	22.998	0.080	0.000
1686064444.8782072	-1.170	24.900	34.300	24.900	36.000	39.435	0.000	21.986	22.238	22.528	22.998	0.080	0.000
1686064445.878176	-1.540	24.900	34.400	24.900	35.900	39.626	0.000	21.986	22.237	22.528	22.998	0.080	0.010
1686064446.8781435	-1.170	24.900	34.400	24.900	35.900	39.435	0.000	21.986	22.238	22.527	22.998	0.080	0.010
1686064447.8781137	-1.720	24.900	34.400	24.900	35.900	39.435	0.000	21.986	22.239	22.528	22.997	0.080	0.010
1686064448.8780828	-1.350	24.900	34.400	24.900	35.900	39.435	0.000	21.987	22.238	22.528	22.998	0.080	0.000
1686064449.88805	-1.350	24.900	34.300	24.900	35.900	39.626	0.000	21.986	22.238	22.528	22.998	0.080	0.000
1686064450.8780222	-0.990	24.900	34.300	24.900	35.900	39.435	0.000	21.986	22.238	22.528	22.998	0.080	0.010
1686064451.8779886	-1.540	24.900	34.200	24.900	35.900	40.006	0.000	21.987	22.238	22.529	22.998	0.080	0.010
1686064452.8879578	-1.170	24.900	34.200	24.900	35.900	39.626	0.000	21.986	22.238	22.527	22.998	0.080	0.010
1686064453.8879254	-1.540	24.800	34.200	24.900	35.900	39.435	0.000	21.987	22.238	22.528	22.998	0.080	0.010
1686064454.887895	-0.070	24.800	34.200	24.900	35.900	39.626	0.000	21.986	22.238	22.528	22.998	0.080	0.000
1686064455.887864	-1.170	24.800	34.200	24.900	35.900	39.626	0.000	21.987	22.239	22.528	22.998	0.080	0.000
1686064456.8778355	-1.350	24.800	34.200	24.900	35.900	39.626	0.000	21.986	22.239	22.528	22.998	0.080	0.000
1686064457.8878016	-1.540	24.800	35.700	24.900	36.000	39.816	0.000	21.987	22.238	22.529	22.998	0.080	0.010
1686064458.877771	-0.260	24.800	35.700	24.900	36.000	39.626	0.000	21.987	22.239	22.528	22.998	0.080	0.010
1686064459.877741	-1.350	24.800	36.700	24.900	36.000	39.626	0.000	21.986	22.239	22.528	22.999	0.080	0.000
1686064460.8876884	-1.170	24.800	36.700	24.900	36.000	40.196	0.000	21.986	22.239	22.528	22.998	0.080	0.000
1686064461.8776798	-1.540	24.800	36.000	24.900	36.000	39.626	0.000	21.987	22.239	22.528	22.998	0.080	0.000
1686064462.8876452	-1.350	24.800	36.000	24.900	36.000	39.435	0.000	21.987	22.239	22.528	22.998	0.080	0.010
1686064463.8776152	-1.170	24.800	35.200	24.900	36.000	40.006	0.000	21.986	22.238	22.529	22.998	0.080	0.010
1686064464.887583	-1.350	24.800	35.200	24.900	36.000	39.626	0.000	21.987	22.239	22.528	22.997	0.080	0.010
1686064465.877554	-1.540	24.800	35.000	24.900	35.900	39.816	0.000	21.987	22.240	22.528	22.998	0.080	0.000
1686064466.8875213	-1.350	24.800	35.000	24.900	35.900	39.435	0.000	21.987	22.239	22.529	22.998	0.080	0.000
1686064467.8874893	-1.540	24.900	35.100	24.900	35.900	39.816	0.000	21.987	22.239	22.528	22.998	0.080	0.000
1686064468.8774595	-1.170	24.900	35.100	24.900	35.900	39.626	0.000	21.987	22.239	22.528	22.999	0.080	0.010
1686064469.8874273	-1.900	24.900	45.900	24.900	36.100	39.435	0.000	21.987	22.239	22.529	22.998	0.080	0.010
1686064470.877398	-1.170	24.900	45.900	24.900	36.100	39.435	0.000	21.988	22.239	22.529	22.999	0.080	0.000
1686064471.8873658	-0.810	24.900	54.400	24.900	36.400	39.626	0.000	21.987	22.239	22.528	22.999	0.080	0.010
1686064472.8773348	-1.170	24.900	54.400	24.900	36.400	39.435	0.000	21.987	22.239	22.529	23.000	0.080	0.000
1686064473.8773043	-1.170	24.900	56.000	24.900	36.400	39.816	0.000	21.988	22.239	22.528	22.999	0.080	0.010
1686064474.8872724	-0.440	24.900	56.000	24.900	36.400	39.626	0.000	21.987	22.239	22.529	22.998	0.080	0.010
1686064475.8772423	-0.810	24.900	57.200	24.900	36.600	39.816	0.000	21.987	22.240	22.529	22.999	0.080	0.010
1686064476.8772109	-1.350	24.900	57.200	24.900	36.600	39.626	0.000	21.987	22.240	22.529	22.999	0.080	0.010
1686064477.8771782	-1.720	25.000	57.400	24.900	36.600	39.816	0.000	21.988	22.239	22.529	23.000	0.080	0.000
1686064478.887147	-1.170	25.000	57.400	24.900	36.600	39.816	0.000	21.988	22.240	22.529	23.000	0.080	0.000
1686064479.877117	-1.350	25.000	54.000	24.900	36.500	39.816	0.000	21.987	22.239	22.529	22.999	0.080	0.010
1686064480.887055	-1.170	25.000	54.000	24.900	36.500	39.626	0.000	21.988	22.240	22.529	23.000	0.080	0.010
1686064481.8870544	-1.170	25.000	46.900	24.900	36.600	39.816	0.000	21.987	22.239	22.530	22.999	0.080	0.010
1686064482.8870225	-1.350	25.000	46.900	24.900	36.600	39.626	0.000	21.988	22.239	22.529	22.999	0.080	0.000
1686064483.8769906	-1.350	25.000	42.400	24.900	36.600	39.626	0.000	21.987	22.239	22.530	22.999	0.080	0.000
1686064484.876963	-1.170	25.000	42.400	24.900	36.600	39.626	0.000	21.988	22.240	22.530	22.999	0.080	0.000
1686064485.87693	-1.540	25.000	39.900	24.900	36.600	39.626	0.000	21.988	22.239	22.530	22.999	0.080	0.010
1686064486.8768988	-1.170	25.000	39.900	24.900	36.600	39.626	0.000	21.989	22.240	22.529	22.999	0.080	0.010
1686064487.8868673	-1.170	25.000	38.400	24.900	36.400	39.816	0.000	21.988	22.240	22.530	22.999	0.080	0.000
1686064488.8868375	-0.990	25.000	38.400	24.900	36.400	39.816	0.000	21.988	22.240	22.529	22.998	0.080	0.010
1686064489.886805	-0.990	25.000	37.500	24.900	36.400	39.816	0.000	21.988	22.240	22.530	22.999	0.080	0.000
1686064490.8767745	-1.350	25.000	37.500	24.900	36.400	39.816	0.000	21.988	22.240	22.530	22.999	0.080	0.000
1686064491.894817	-1.170	25.000	36.900	24.900	36.500	40.386	0.000	21.989	22.240	22.529	22.999	0.080	0.010
1686064492.8947864	-1.170	25.000	36.900	24.900	36.500	39.816	0.000	21.988	22.239	22.530	22.999	0.080	0.010
1686064493.8913703	-1.540	25.000	36.300	24.900	36.500	39.816	0.000	21.989	22.241	22.529	23.000	0.080	0.010
1686064494.8913407	-1.720	25.000	36.300	24.900	36.500	39.626	0.000	21.989	22.240	22.529	22.999	0.080	0.000
1686064495.8913093	-1.540	25.000	36.000	24.900	36.300	39.816	0.000	21.989	22.240	22.530	23.000	0.080	0.000
1686064496.901276	-1.540	25.000	36.000	24.900	36.300	39.816	0.000	21.989	22.241	22.530	22.999	0.080	0.000
1686064497.9012249	-1.540	25.000	35.700	24.900	36.300	39.626	0.000	21.989	22.240	22.530	22.999	0.080	0.010
1686064498.8912148	-1.350	25.000	35.700	24.900	36.300	39.816	0.000	21.989	22.240	22.530	22.999	0.080	0.010
1686064499.8911824	-1.720	25.000	35.500	24.900	36.200	40.006	0.000	21.990	22.240	22.529	22.999	0.080	0.010
1686064500.901152	-1.540	25.000	35.500	24.900	36.200	39.626	0.000	21.989	22.240	22.530	22.998	0.080	0.010
1686064501.8911214	-1.350	25.000	35.300	24.900	36.200	39.816	0.000	21.989	22.241	22.530	22.998	0.080	0.000
1686064502.8910904	-1.350	25.000	35.300	24.900	36.200	39.816	0.000	21.989	22.241	22.530	22.999	0.080	0.000
1686064503.8910599	-0.810	25.000	35.200	24.900	36.200	39.816	0.000	21.989	22.241	22.531	22.999	0.080	0.010
1686064504.901028	-1.540	25.000	35.200	24.900	36.200	39.626	0.000	21.989	22.241	22.531	22.999	0.080	0.010
1686064505.9009962	-1.350	25.000	35.100	24.900	36.300	40.006	0.000	21.989	22.241	22.530	22.999	0.080	0.010
1686064506.9009652	-1.540	25.000	35.100	24.900	36.300	40.386	0.000	21.989	22.240	22.530	22.999	0.080	0.010
1686064507.910933	-0.070	25.000	35.000	24.900	36.300	40.006	0.000	21.988	22.241	22.531	22.999	0.080	0.010
1686064508.9109025	-1.720	25.000	35.000	24.900	36.300	40.006	0.000	21.989	22.240	22.531	22.999	0.080	0.000
1686064509.9108703	-1.350	25.000	34.800	24.900	36.400	39.626	0.000	21.989	22.240	22.530	22.999	0.080	0.000
1686064510.9208398	-0.810	25.000	34.800	24.900	36.400	39.626	0.000	21.989	22.240	22.530	23.000	0.080	0.000
1686064511.9108088	-1.540	25.000	34.700	24.900	36.400	39.816	0.000	21.989	22.241	22.531	22.999	0.080	0.010
1686064512.9107778	-1.350	25.000	34.700	24.900	36.400	40.006	0.000	21.990	22.241	22.530	22.999	0.080	0.010
1686064513.9107468	-1.170	25.000	34.700	24.900	36.400	40.196	0.000	21.990	22.241	22.531	23.000	0.080	0.010
1686064514.910715	-1.540	25.000	34.700	24.900	36.400	40.006	0.000	21.990	22.241	22.531	23.000	0.080	0.000
1686064515.9206834	-1.540	25.000	34.600	24.900	36.300	39.816	0.000	21.990	22.241	22.531	22.999	0.080	0.000
1686064516.910656	-1.170	25.000	34.600	24.900	36.300	39.816	0.000	21.989	22.240	22.531	22.999	0.080	0.010
1686064517.910588	-1.350	25.000	34.600	24.900	36.300	40.196	0.000	21.990	22.241	22.531	23.000	0.080	0.010
1686064518.910591	-1.540	25.000	34.600	24.900	36.300	39.816	0.000	21.989	22.241	22.531	22.999	0.080	0.010
1686064519.9105594	-1.350	25.000	34.500	24.900	36.300	40.196	0.000	21.989	22.241	22.530	23.000	0.080	0.010
1686064520.9105308	-1.900	25.000	34.500	24.900	36.300	40.196	0.000	21.990	22.241	22.531	23.000	0.080	0.000
1686064521.9104972	-1.540	25.000	34.500	24.900	36.300	40.006	0.000	21.990	22.241	22.531	23.000	0.080	0.000
1686064522.9104674	-0.990	25.000	34.500	24.900	36.300	39.816	0.000	21.990	22.241	22.531	22.999	0.080	0.000
1686064523.9067254	-1.540	25.000	34.400	24.900	36.300	39.816	0.000	21.990	22.241	22.531	23.000	0.080	0.010
1686064524.9166946	-1.350	25.000	34.400	24.900	36.300	39.816	0.000	21.990	22.242	22.531	23.000	0.080	0.010
1686064525.926663	-1.170	25.000	34.400	24.900	36.300	40.196	0.000	21.990	22.241	22.531	22.999	0.080	0.010
1686064526.9266312	-1.540	25.000	34.400	24.900	36.300	40.006	0.000	21.990	22.241	22.531	23.000	0.080	0.000
1686064527.9365995	-1.350	25.000	34.300	24.900	36.300	40.006	0.000	21.991	22.241	22.531	22.999	0.080	0.000
1686064528.9365687	-1.170	25.000	34.300	24.900	36.300	40.006	0.000	21.989	22.242	22.532	22.999	0.080	0.010
1686064529.9365382	-1.350	25.000	34.300	24.900	36.200	40.386	0.000	21.990	22.242	22.532	23.000	0.080	0.010
1686064530.936507	-1.540	25.000	34.300	24.900	36.200	39.816	0.000	21.991	22.241	22.531	23.001	0.080	0.010
1686064531.9264758	-1.350	25.000	34.200	24.900	36.200	40.006	0.000	21.990	22.241	22.532	23.000	0.080	0.010
1686064532.9264412	-0.810	25.000	34.200	24.900	36.200	39.816	0.000	21.990	22.241	22.532	23.001	0.080	0.010
1686064533.9264126	-0.990	25.000	34.200	24.900	36.200	40.006	0.000	21.990	22.242	22.532	23.000	0.080	0.000
1686064534.926382	-1.170	25.000	34.200	24.900	36.200	39.816	0.000	21.990	22.242	22.532	23.000	0.080	0.000
1686064535.9263513	-0.990	25.000	34.200	24.900	36.200	40.006	0.000	21.990	22.242	22.531	23.001	0.080	0.000
1686064536.9363225	-1.350	25.000	34.200	24.900	36.200	39.816	0.000	21.990	22.242	22.531	23.000	0.080	0.010
