LinuxTime	Length2	Length4	Tension2	Tension4	TargetLength2	TargetLength4	ErrLength2	ErrLength4	LengthTot	DayTime
1689172377.0280087	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:32:57.02
1689172378.029358	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:32:58.02
1689172379.0339222	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:32:59.02
1689172380.0388994	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:00.03
1689172382.2032392	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:02.19
1689172383.2084203	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:03.19
1689172385.4848251	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:05.47
1689172386.488814	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:06.48
1689172387.6967893	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:07.68
1689172388.7016523	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:08.68
1689172389.7063258	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:09.68
1689172391.9223223	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:11.90
1689172392.9265482	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:12.91
1689172395.1317315	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:15.11
1689172396.1371205	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:16.11
1689172397.3336363	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:17.31
1689172398.3384132	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:18.32
1689172399.3431914	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:19.32
1689172400.5481782	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:20.54
1689172401.5528579	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:21.54
1689172402.5566223	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:22.54
1689172403.756915	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:23.75
1689172404.7613344	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:24.75
1689172407.962242	618.26	690.25	-1.17	-20.32	0.0	0.0	208.27	-140.98	1308.51	16:33:27.95
