LinuxTime	Length2	Length4	Tension2	Tension4	TargetLength2	TargetLength4	ErrLength2	ErrLength4	LengthTot	DayTime
1686301487.6302001	604.32	694.77	6.7	10.56	0.0	0.0	-1.2	1.93	1299.0900000000001	11:04:47.62
1686301488.6321006	604.31	694.77	5.9	10.69	0.0	0.0	0.55	1.63	1299.08	11:04:48.62
1686301489.6367776	604.31	694.79	6.17	11.76	0.0	0.0	-0.04	-0.83	1299.1	11:04:49.62
1686301490.6427143	604.31	694.77	5.9	10.16	0.0	0.0	0.55	2.85	1299.08	11:04:50.62
1686301491.9763587	604.32	694.75	6.57	10.83	0.0	0.0	-0.91	1.29	1299.0700000000002	11:04:51.96
1686301492.9815197	604.32	694.74	6.44	10.29	0.0	0.0	-0.62	2.52	1299.06	11:04:52.96
1686301493.9867198	604.3	694.75	5.5	11.09	0.0	0.0	1.42	0.68	1299.05	11:04:53.97
1686301495.221853	604.31	694.75	5.9	10.83	0.0	0.0	0.55	1.29	1299.06	11:04:55.21
1686301496.2266982	604.32	694.74	6.57	10.69	0.0	0.0	-0.91	1.6	1299.06	11:04:56.21
1686301497.232277	604.32	694.74	6.84	10.56	0.0	0.0	-1.49	1.9	1299.06	11:04:57.21
1686301498.4673164	604.32	694.75	6.44	10.96	0.0	0.0	-0.62	0.98	1299.0700000000002	11:04:58.45
1686301499.471195	604.33	694.74	7.1	10.29	0.0	0.0	-2.08	2.52	1299.0700000000002	11:04:59.46
1686301501.7121387	604.32	694.75	6.84	10.83	0.0	0.0	-1.49	1.29	1299.0700000000002	11:05:01.70
1686301502.716525	604.31	694.75	6.04	11.09	0.0	0.0	0.26	0.68	1299.06	11:05:02.70
1686301503.7217877	604.32	694.75	6.97	11.09	0.0	0.0	-1.79	0.68	1299.0700000000002	11:05:03.70
1686301505.9632397	604.32	694.75	6.84	10.83	0.0	0.0	-1.49	1.29	1299.0700000000002	11:05:05.95
1686301506.9686368	604.31	694.76	5.77	11.5	0.0	0.0	0.84	-0.24	1299.07	11:05:06.95
1686301509.2078965	604.31	694.74	5.77	10.69	0.0	0.0	0.84	1.6	1299.05	11:05:09.19
1686301510.2127714	604.31	694.74	6.04	10.56	0.0	0.0	0.26	1.9	1299.05	11:05:10.19
1686301511.45547	604.33	694.74	7.1	10.69	0.0	0.0	-2.08	1.6	1299.0700000000002	11:05:11.43
1686301512.459244	604.32	694.74	6.57	10.69	0.0	0.0	-0.91	1.6	1299.06	11:05:12.44
1686301513.4720542	604.31	694.75	6.3	10.96	0.0	0.0	-0.33	0.98	1299.06	11:05:13.46
1686301516.6990967	604.32	694.73	6.57	10.02	0.0	0.0	-0.91	3.13	1299.0500000000002	11:05:16.68
1686301517.9252496	604.32	694.75	6.44	10.83	0.0	0.0	-0.62	1.29	1299.0700000000002	11:05:17.91
1686301518.9295309	604.33	694.75	7.24	10.96	315.0	985.0	-2.36	0.98	1299.08	11:05:18.91
1686301519.946158	604.32	694.73	6.97	9.62	315.0	985.0	-0.92	2.27	1299.0500000000002	11:05:19.93
1686301522.1708255	604.32	694.73	8.44	7.89	315.0	985.0	0.55	-0.4	1299.0500000000002	11:05:22.15
1686301523.1761687	604.34	694.74	10.04	8.55	315.0	985.0	-0.7	-4.91	1299.08	11:05:23.15
1686301524.3928072	604.34	694.69	10.18	5.88	315.0	985.0	1.76	-1.69	1299.0300000000002	11:05:24.38
1686301525.3980126	604.31	694.69	9.91	5.88	315.0	985.0	4.57	-3.63	1299.0	11:05:25.38
1686301526.4030325	604.34	694.67	12.31	4.81	315.0	985.0	1.57	-2.56	1299.01	11:05:26.38
1686301527.645822	604.37	694.68	14.45	5.08	315.0	985.0	-0.3	-4.42	1299.05	11:05:27.62
1686301528.660676	604.03	695.0	14.32	4.81	315.0	985.0	1.96	-4.39	1299.03	11:05:28.64
1686301529.6661139	602.99	696.07	15.78	5.35	315.0	985.0	-0.05	-5.6	1299.06	11:05:29.65
1686301530.885706	601.24	697.84	15.65	6.01	315.0	985.0	1.24	-6.99	1299.08	11:05:30.87
1686301531.891099	599.48	699.55	15.12	5.88	315.0	985.0	2.91	-6.36	1299.03	11:05:31.87
1686301532.89536	597.2	701.88	16.05	6.15	315.0	985.0	0.82	-6.28	1299.08	11:05:32.87
1686301535.135494	592.67	706.38	16.59	5.88	315.0	985.0	0.17	-4.93	1299.05	11:05:35.11
1686301536.140063	590.86	708.21	16.32	6.68	315.0	985.0	1.2	-6.69	1299.0700000000002	11:05:36.12
1686301537.3954186	588.48	710.59	16.59	6.55	315.0	985.0	1.07	-6.35	1299.0700000000002	11:05:37.38
1686301538.400719	586.58	712.44	17.39	5.61	315.0	985.0	-0.33	-4.18	1299.02	11:05:38.38
1686301539.4050672	584.77	714.27	17.65	6.55	315.0	985.0	-0.47	-6.31	1299.04	11:05:39.38
1686301541.6308572	580.1	718.92	18.59	6.28	315.0	985.0	-2.19	-5.26	1299.02	11:05:41.61
1686301542.6461456	578.06	720.93	16.72	5.88	315.0	985.0	2.17	-4.22	1298.9899999999998	11:05:42.63
1686301544.8739817	573.59	725.41	16.99	6.42	315.0	985.0	2.11	-5.35	1299.0	11:05:44.85
1686301545.8788345	571.76	727.28	17.65	6.01	315.0	985.0	1.06	-4.41	1299.04	11:05:45.85
1686301547.1112697	569.47	729.55	17.92	6.28	315.0	985.0	0.97	-5.03	1299.02	11:05:47.09
1686301549.1187258	565.85	733.22	18.46	7.35	315.0	985.0	0.68	-7.47	1299.0700000000002	11:05:49.10
1686301551.366876	561.35	737.67	18.72	6.42	315.0	985.0	0.64	-5.18	1299.02	11:05:51.34
1686301552.3841174	559.15	739.88	19.12	6.68	315.0	985.0	-0.14	-5.72	1299.03	11:05:52.36
1686301553.6241288	556.49	742.53	18.99	6.28	315.0	985.0	0.28	-4.76	1299.02	11:05:53.61
1686301554.6287248	554.39	744.61	19.79	6.28	315.0	985.0	-1.33	-4.76	1299.0	11:05:54.61
1686301557.8738728	546.9	752.09	19.66	5.75	315.0	985.0	-1.24	-2.94	1298.99	11:05:57.85
1686301558.8784406	544.72	754.28	18.99	6.55	315.0	985.0	0.3	-4.74	1299.0	11:05:58.85
1686301560.1189826	542.12	756.87	18.72	6.28	315.0	985.0	1.09	-4.1	1298.99	11:06:00.10
1686301561.122938	539.97	759.02	18.86	6.68	315.0	985.0	0.91	-5.02	1298.99	11:06:01.10
1686301562.1376708	537.75	761.27	19.66	7.22	315.0	985.0	-0.77	-6.23	1299.02	11:06:02.12
1686301564.3701763	532.73	766.29	19.66	6.01	315.0	985.0	-0.78	-3.35	1299.02	11:06:04.34
1686301565.3840554	530.38	768.66	19.66	6.82	315.0	985.0	-0.84	-5.07	1299.04	11:06:05.37
1686301566.612833	527.6	771.43	19.66	6.68	315.0	985.0	-0.87	-4.74	1299.03	11:06:06.59
