LinuxTime	Length2	Length4	Tension2	Tension4	TargetLength2	TargetLength4	ErrLength2	ErrLength4	LengthTot	DayTime
1687504141.1570027	556.93	742.94	20.99	5.35	0.0	0.0	-0.62	-4.1	1299.87	09:09:01.14
1687504142.1616685	556.93	742.95	20.86	5.48	0.0	0.0	-0.62	-4.41	1299.88	09:09:02.14
1687504143.3266413	556.93	742.94	21.39	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:09:03.31
1687504144.330018	556.93	742.95	20.73	5.61	0.0	0.0	-0.62	-4.71	1299.88	09:09:04.31
1687504145.3329468	556.93	742.95	21.26	5.48	0.0	0.0	-0.62	-4.41	1299.88	09:09:05.31
1687504147.6127963	556.92	742.94	20.46	5.21	0.0	0.0	-0.62	-3.79	1299.8600000000001	09:09:07.59
1687504149.810911	556.93	742.95	20.73	5.75	0.0	0.0	-0.62	-5.02	1299.88	09:09:09.80
1687504150.8162766	556.94	742.95	21.79	5.48	0.0	0.0	-0.62	-4.41	1299.89	09:09:10.80
1687504151.821547	556.93	742.96	21.39	5.88	0.0	0.0	-0.62	-5.33	1299.8899999999999	09:09:11.80
1687504154.040895	556.93	742.94	20.73	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:09:14.02
1687504157.2504141	556.93	742.96	20.86	6.01	0.0	0.0	-0.62	-5.63	1299.8899999999999	09:09:17.23
1687504158.2547278	556.93	742.94	21.39	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:09:18.23
1687504160.4530911	556.93	742.94	20.99	5.35	0.0	0.0	-0.62	-4.1	1299.87	09:09:20.43
1687504161.4584231	556.93	742.94	20.99	5.35	0.0	0.0	-0.62	-4.1	1299.87	09:09:21.43
1687504163.675194	556.93	742.95	21.26	5.48	0.0	0.0	-0.62	-4.41	1299.88	09:09:23.66
1687504164.6799707	556.93	742.94	20.86	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:09:24.66
1687504165.8958662	556.93	742.97	21.26	6.42	0.0	0.0	-0.62	-6.55	1299.9	09:09:25.88
1687504166.9006703	556.92	742.95	20.59	5.75	0.0	0.0	-0.62	-5.02	1299.87	09:09:26.88
1687504169.101571	556.93	742.95	20.99	5.48	0.0	0.0	-0.62	-4.41	1299.88	09:09:29.09
1687504170.105424	556.93	742.94	20.86	5.35	0.0	0.0	-0.62	-4.1	1299.87	09:09:30.09
1687504171.1096945	556.93	742.95	20.99	5.75	0.0	0.0	-0.62	-5.02	1299.88	09:09:31.09
1687504172.3065526	556.93	742.95	20.86	5.61	0.0	0.0	-0.62	-4.71	1299.88	09:09:32.29
1687504173.3104584	556.93	742.94	21.66	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:09:33.29
1687504174.3152716	556.93	742.94	21.13	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:09:34.30
1687504175.5123003	556.92	742.97	20.32	6.55	0.0	0.0	-0.46	-6.86	1299.8899999999999	09:09:35.50
1687504176.5166276	556.93	742.96	20.86	5.88	0.0	0.0	-0.62	-5.33	1299.8899999999999	09:09:36.50
1687504177.5218322	556.93	742.95	21.66	5.61	0.0	0.0	-0.62	-4.71	1299.88	09:09:37.50
1687504178.736165	556.93	742.97	20.99	6.42	0.0	0.0	-0.62	-6.55	1299.9	09:09:38.72
1687504179.7396135	556.93	742.95	20.73	5.61	0.0	0.0	-0.62	-4.71	1299.88	09:09:39.72
1687504180.7431064	556.93	742.94	20.86	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:09:40.73
1687504181.944195	556.93	742.96	21.53	5.88	0.0	0.0	-0.62	-5.33	1299.8899999999999	09:09:41.93
1687504182.9487498	556.93	742.94	20.86	5.35	0.0	0.0	-0.62	-4.1	1299.87	09:09:42.93
1687504183.9531503	556.93	742.96	21.39	6.15	0.0	0.0	-0.62	-5.94	1299.8899999999999	09:09:43.93
1687504185.1675818	556.93	742.94	21.13	5.35	0.0	0.0	-0.62	-4.1	1299.87	09:09:45.15
1687504186.1727612	556.92	742.94	20.59	5.08	0.0	0.0	-0.62	-3.49	1299.8600000000001	09:09:46.16
1687504188.3756213	556.93	742.94	20.86	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:09:48.36
1687504189.380422	556.92	742.95	20.46	5.61	0.0	0.0	-0.62	-4.71	1299.87	09:09:49.36
1687504190.3844378	556.93	742.93	20.73	4.68	0.0	0.0	-0.62	-2.57	1299.86	09:09:50.36
1687504191.5773246	556.93	742.95	20.86	5.61	0.0	0.0	-0.62	-4.71	1299.88	09:09:51.56
1687504192.5816994	556.92	742.95	20.32	5.75	0.0	0.0	-0.46	-5.02	1299.87	09:09:52.57
1687504193.5863042	556.93	742.95	21.13	5.48	0.0	0.0	-0.62	-4.41	1299.88	09:09:53.57
1687504194.7829368	556.92	742.93	20.46	4.81	0.0	0.0	-0.62	-2.87	1299.85	09:09:54.77
1687504195.7874308	556.93	742.96	20.86	5.88	0.0	0.0	-0.62	-5.33	1299.8899999999999	09:09:55.77
1687504196.7924166	556.93	742.96	21.13	6.28	0.0	0.0	-0.62	-6.25	1299.8899999999999	09:09:56.77
1687504197.9751217	556.93	742.94	20.73	5.35	0.0	0.0	-0.62	-4.1	1299.87	09:09:57.95
1687504198.979695	556.93	742.95	20.73	5.48	0.0	0.0	-0.62	-4.41	1299.88	09:09:58.96
1687504199.992408	556.92	742.94	20.46	5.21	0.0	0.0	-0.62	-3.79	1299.8600000000001	09:09:59.98
1687504201.1935673	556.93	742.97	21.53	6.42	0.0	0.0	-0.62	-6.55	1299.9	09:10:01.18
1687504202.1971152	556.93	742.95	20.99	5.61	0.0	0.0	-0.62	-4.71	1299.88	09:10:02.18
1687504205.401636	556.93	742.94	20.86	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:10:05.39
1687504206.406145	556.92	742.94	20.32	5.08	0.0	0.0	-0.46	-3.49	1299.8600000000001	09:10:06.39
1687504208.6158054	556.93	742.94	21.13	5.08	0.0	0.0	-0.62	-3.49	1299.87	09:10:08.59
1687504209.6288588	556.93	742.95	20.73	5.48	0.0	0.0	-0.62	-4.41	1299.88	09:10:09.61
1687504211.818062	556.92	742.95	20.32	5.75	0.0	0.0	-0.46	-5.02	1299.87	09:10:11.80
1687504212.8225858	556.93	742.96	20.73	6.28	0.0	0.0	-0.62	-6.25	1299.8899999999999	09:10:12.80
1687504214.0254204	556.92	742.96	20.06	6.15	0.0	0.0	0.13	-5.94	1299.88	09:10:14.00
1687504215.0365145	556.93	742.94	20.99	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:10:15.02
1687504216.0417013	556.93	742.94	21.53	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:10:16.02
1687504217.2395678	556.93	742.94	20.86	5.35	0.0	0.0	-0.62	-4.1	1299.87	09:10:17.23
1687504218.243693	556.93	742.95	20.99	5.61	0.0	0.0	-0.62	-4.71	1299.88	09:10:18.23
1687504219.248796	556.92	742.94	20.46	5.35	0.0	0.0	-0.62	-4.1	1299.8600000000001	09:10:19.23
1687504220.4467425	556.92	742.94	20.32	5.35	0.0	0.0	-0.46	-4.1	1299.8600000000001	09:10:20.43
1687504221.450462	556.92	742.95	20.19	5.48	0.0	0.0	-0.16	-4.41	1299.87	09:10:21.43
1687504222.4555075	556.93	742.97	21.13	6.42	0.0	0.0	-0.62	-6.55	1299.9	09:10:22.43
1687504224.6746492	556.92	742.96	20.46	5.88	0.0	0.0	-0.62	-5.33	1299.88	09:10:24.66
1687504225.6799972	556.92	742.95	20.32	5.75	0.0	0.0	-0.46	-5.02	1299.87	09:10:25.66
1687504226.901554	556.93	742.93	21.39	4.81	0.0	0.0	-0.62	-2.87	1299.86	09:10:26.88
1687504227.9064379	556.92	742.93	20.19	4.81	0.0	0.0	-0.16	-2.87	1299.85	09:10:27.88
1687504228.9107862	556.93	742.95	20.73	5.75	0.0	0.0	-0.62	-5.02	1299.88	09:10:28.89
1687504230.1210632	556.93	742.95	20.86	5.61	0.0	0.0	-0.62	-4.71	1299.88	09:10:30.11
1687504231.1248386	556.93	742.95	21.39	5.48	0.0	0.0	-0.62	-4.41	1299.88	09:10:31.11
1687504232.1282218	556.92	742.93	20.06	4.81	0.0	0.0	0.13	-2.87	1299.85	09:10:32.11
1687504234.3371522	556.93	742.95	20.86	5.48	0.0	0.0	-0.62	-4.41	1299.88	09:10:34.31
1687504235.3410485	556.93	742.94	21.26	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:10:35.32
1687504237.5624287	556.93	742.94	21.26	5.35	0.0	0.0	-0.62	-4.1	1299.87	09:10:37.54
1687504238.5661154	556.94	742.97	21.79	6.55	0.0	0.0	-0.62	-6.86	1299.91	09:10:38.54
1687504239.7831738	556.92	742.96	20.32	6.01	0.0	0.0	-0.46	-5.63	1299.88	09:10:39.76
1687504240.7870007	556.93	742.95	21.66	5.48	0.0	0.0	-0.62	-4.41	1299.88	09:10:40.76
1687504241.7921755	556.92	742.93	20.06	4.68	0.0	0.0	0.13	-2.57	1299.85	09:10:41.77
1687504243.0103738	556.93	742.95	21.13	5.48	0.0	0.0	-0.62	-4.41	1299.88	09:10:42.99
1687504244.0153604	556.93	742.94	21.39	5.35	0.0	0.0	-0.62	-4.1	1299.87	09:10:43.99
1687504245.0273814	556.92	742.94	20.32	5.21	0.0	0.0	-0.46	-3.79	1299.8600000000001	09:10:45.01
1687504247.2380898	556.94	742.95	21.79	5.75	0.0	0.0	-0.62	-5.02	1299.89	09:10:47.22
1687504248.241764	556.93	742.94	20.86	5.08	0.0	0.0	-0.62	-3.49	1299.87	09:10:48.22
1687504250.4750624	556.93	742.96	20.99	5.88	0.0	0.0	-0.62	-5.33	1299.8899999999999	09:10:50.46
1687504251.4782844	556.93	742.95	20.86	5.48	0.0	0.0	-0.62	-4.41	1299.88	09:10:51.46
1687504252.699647	556.94	742.96	21.79	5.88	0.0	0.0	-0.62	-5.33	1299.9	09:10:52.68
1687504253.7044597	556.92	742.95	20.59	5.48	0.0	0.0	-0.62	-4.41	1299.87	09:10:53.69
1687504254.7094738	556.93	742.94	20.86	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:10:54.69
1687504256.9282575	556.94	742.95	21.79	5.48	0.0	0.0	-0.62	-4.41	1299.89	09:10:56.91
1687504260.1542702	556.93	742.93	21.13	4.68	0.0	0.0	-0.62	-2.57	1299.86	09:11:00.14
1687504261.158992	556.93	742.97	20.73	6.42	0.0	0.0	-0.62	-6.55	1299.9	09:11:01.14
1687504263.3769782	556.93	742.94	21.26	5.08	0.0	0.0	-0.62	-3.49	1299.87	09:11:03.36
1687504264.3800986	556.92	742.95	20.59	5.48	0.0	0.0	-0.62	-4.41	1299.87	09:11:04.36
1687504265.5985646	556.93	742.95	20.86	5.61	0.0	0.0	-0.62	-4.71	1299.88	09:11:05.59
1687504266.6017957	556.93	742.95	20.73	5.75	0.0	0.0	-0.62	-5.02	1299.88	09:11:06.59
1687504267.606774	556.93	742.94	20.86	5.35	0.0	0.0	-0.62	-4.1	1299.87	09:11:07.59
1687504269.8144798	556.93	742.94	21.39	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:11:09.79
1687504270.8194213	556.93	742.95	20.86	5.75	0.0	0.0	-0.62	-5.02	1299.88	09:11:10.79
1687504272.0296164	556.92	742.96	20.32	6.01	0.0	0.0	-0.46	-5.63	1299.88	09:11:12.02
1687504273.034483	556.92	742.94	20.19	5.08	0.0	0.0	-0.16	-3.49	1299.8600000000001	09:11:13.02
1687504274.0385296	556.93	742.94	20.86	5.35	0.0	0.0	-0.62	-4.1	1299.87	09:11:14.02
1687504275.2581587	556.92	742.94	20.59	5.35	0.0	0.0	-0.62	-4.1	1299.8600000000001	09:11:15.24
1687504276.2632313	556.93	742.95	21.39	5.61	0.0	0.0	-0.62	-4.71	1299.88	09:11:16.24
1687504277.2684817	556.92	742.95	20.59	5.48	0.0	0.0	-0.62	-4.41	1299.87	09:11:17.24
1687504278.480615	556.93	742.94	20.99	5.08	0.0	0.0	-0.62	-3.49	1299.87	09:11:18.47
1687504279.4855614	556.93	742.93	21.39	4.68	0.0	0.0	-0.62	-2.57	1299.86	09:11:19.47
1687504280.490426	556.92	742.96	20.19	6.28	0.0	0.0	-0.16	-6.25	1299.88	09:11:20.47
1687504283.6989095	556.93	742.95	20.86	5.61	0.0	0.0	-0.62	-4.71	1299.88	09:11:23.68
1687504284.911197	556.93	742.94	21.13	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:11:24.90
1687504285.9150164	556.94	742.94	21.79	5.35	0.0	0.0	-0.62	-4.1	1299.88	09:11:25.90
1687504286.9195366	556.92	742.94	20.59	5.21	0.0	0.0	-0.62	-3.79	1299.8600000000001	09:11:26.90
1687504289.1288173	556.93	742.94	21.26	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:11:29.10
1687504290.1405976	556.93	742.95	20.99	5.48	0.0	0.0	-0.62	-4.41	1299.88	09:11:30.13
1687504292.348456	556.93	742.94	20.86	5.35	0.0	0.0	-0.62	-4.1	1299.87	09:11:32.33
1687504293.3534548	556.93	742.95	20.99	5.48	0.0	0.0	-0.62	-4.41	1299.88	09:11:33.33
1687504295.5715258	556.93	742.95	20.86	5.75	0.0	0.0	-0.62	-5.02	1299.88	09:11:35.56
1687504296.5763147	556.92	742.95	20.06	5.75	0.0	0.0	0.13	-5.02	1299.87	09:11:36.56
1687504298.7985942	556.93	742.95	21.66	5.61	0.0	0.0	-0.62	-4.71	1299.88	09:11:38.78
1687504299.803346	556.93	742.94	20.73	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:11:39.78
1687504302.0223298	556.93	742.95	21.53	5.61	0.0	0.0	-0.62	-4.71	1299.88	09:11:42.01
1687504303.0268946	556.93	742.94	20.86	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:11:43.01
1687504304.2434833	556.93	742.95	21.13	5.75	0.0	0.0	-0.62	-5.02	1299.88	09:11:44.23
1687504305.2473211	556.93	742.94	20.73	5.21	0.0	0.0	-0.62	-3.79	1299.87	09:11:45.23
1687504306.2515883	556.93	742.96	21.13	5.88	0.0	0.0	-0.62	-5.33	1299.8899999999999	09:11:46.23
1687504307.4606144	556.92	742.95	20.32	5.61	0.0	0.0	-0.46	-4.71	1299.87	09:11:47.44
