LinuxTime	Length2	Length4	Tension2	Tension4	TargetLength2	TargetLength4	ErrLength2	ErrLength4	LengthTot	DayTime
1686488368.2402928	574.24	723.72	6.44	10.43	0.0	0.0	-0.29	0.47	1297.96	14:59:28.23
1686488370.2469876	574.24	723.71	6.3	9.76	0.0	0.0	0.0	2.01	1297.95	14:59:30.23
1686488371.2519124	574.24	723.71	5.9	10.16	0.0	0.0	0.88	1.09	1297.95	14:59:31.23
1686488372.256098	574.25	723.71	6.57	10.16	0.0	0.0	-0.58	1.09	1297.96	14:59:32.23
1686488373.407988	574.25	723.72	6.57	10.43	0.0	0.0	-0.58	0.47	1297.97	14:59:33.39
1686488374.4124644	574.25	723.73	6.97	10.96	0.0	0.0	-1.46	-0.75	1297.98	14:59:34.40
1686488375.4181926	574.25	723.72	6.7	10.69	0.0	0.0	-0.88	-0.14	1297.97	14:59:35.40
1686488377.7057676	574.23	723.72	5.77	10.83	0.0	0.0	1.17	-0.45	1297.95	14:59:37.68
1686488381.9527392	574.23	723.72	5.77	10.29	0.0	0.0	1.17	0.78	1297.95	14:59:41.93
1686488383.1849258	574.24	723.71	6.44	9.89	0.0	0.0	-0.29	1.7	1297.95	14:59:43.17
1686488385.1927946	574.24	723.71	6.04	9.62	0.0	0.0	0.58	2.31	1297.95	14:59:45.17
1686488388.4011142	574.23	723.71	5.64	9.89	0.0	0.0	1.46	1.7	1297.94	14:59:48.38
1686488389.617705	574.26	723.71	7.24	9.76	0.0	0.0	-2.04	2.01	1297.97	14:59:49.60
1686488390.6221156	574.25	723.72	6.57	10.43	0.0	0.0	-0.58	0.47	1297.97	14:59:50.60
1686488391.6267812	574.24	723.71	6.17	10.16	0.0	0.0	0.29	1.09	1297.95	14:59:51.61
1686488393.8527477	574.24	723.71	5.9	9.89	0.0	0.0	0.88	1.7	1297.95	14:59:53.83
1686488394.8568885	574.25	723.72	6.97	10.56	0.0	0.0	-1.46	0.17	1297.97	14:59:54.83
1686488396.0666356	574.24	723.7	6.3	9.49	0.0	0.0	0.0	2.62	1297.94	14:59:56.05
1686488397.0716083	574.25	723.71	6.7	9.89	0.0	0.0	-0.88	1.7	1297.96	14:59:57.05
1686488398.0768967	574.25	723.71	6.97	10.02	0.0	0.0	-1.46	1.39	1297.96	14:59:58.06
1686488401.2807846	574.25	723.72	6.57	10.29	0.0	0.0	-0.58	0.78	1297.97	15:00:01.26
1686488405.6904442	574.23	723.72	7.37	10.56	0.0	0.0	-2.36	0.17	1297.95	15:00:05.67
1686488406.695312	574.26	723.72	5.77	10.43	0.0	0.0	1.2	0.47	1297.98	15:00:06.67
1686488407.7072206	574.24	723.71	6.17	10.02	0.0	0.0	0.29	1.39	1297.95	15:00:07.69
1686488409.9194224	574.28	723.71	6.57	9.62	0.0	0.0	-0.55	2.31	1297.99	15:00:09.90
1686488410.9242156	574.38	723.71	7.37	9.76	0.0	0.0	-2.21	2.01	1298.0900000000001	15:00:10.90
1686488413.1424208	574.24	723.71	6.04	9.76	0.0	0.0	0.59	2.01	1297.95	15:00:13.12
1686488414.1467898	574.24	723.72	6.17	10.83	0.0	0.0	0.29	-0.45	1297.96	15:00:14.12
1686488415.3662152	574.24	723.72	6.3	10.83	0.0	0.0	0.0	-0.45	1297.96	15:00:15.35
1686488416.3705716	574.24	723.71	6.44	10.16	0.0	0.0	-0.29	1.09	1297.95	15:00:16.35
1686488417.37435	574.23	723.71	5.64	9.62	0.0	0.0	1.46	2.31	1297.94	15:00:17.35
1686488418.5852542	574.25	723.71	6.57	9.89	0.0	0.0	-0.58	1.7	1297.96	15:00:18.57
1686488421.7955136	574.29	723.71	5.77	9.76	0.0	0.0	1.23	2.01	1298.0	15:00:21.78
1686488422.79941	574.24	723.71	6.44	9.62	0.0	0.0	-0.29	2.31	1297.95	15:00:22.78
1686488423.80444	574.24	723.71	6.44	10.16	0.0	0.0	-0.29	1.09	1297.95	15:00:23.78
1686488426.0197372	574.45	723.71	5.9	10.02	0.0	0.0	1.09	1.39	1298.16	15:00:26.00
1686488427.023625	574.33	723.71	6.17	9.76	0.0	0.0	0.39	2.01	1298.04	15:00:27.00
1686488429.2333863	574.37	723.71	6.57	9.76	0.0	0.0	-0.46	2.01	1298.08	15:00:29.21
1686488430.2459493	574.36	723.71	5.9	9.76	0.0	0.0	1.0	2.01	1298.0700000000002	15:00:30.23
